Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI,
AvgDialog_73787_Content_87,aqdB,avg星辰章2_AvgDialog_C_M.csv,645,AvgDialog,Content,玩家,等、等等……不用你动手。,"Wait, wait... no need for you to take action.",Подожди... не надо им ничего делать.,#N/A,ちょ、ちょっと……あなたが手を出す必要はない。,"잠깐, 잠깐……네가 손을 대지 않아도 돼.",#N/A,#N/A,#N/A,เดี๋ยวก่อน... ไม่ต้องให้คุณทำงาน。,"Tunggu, tunggu... Tidak perlu kamu bertindak.","Chờ, chờ chút... không cần bạn phải hành động.",
AvgDialog_73787_Content_88,aqdC,avg星辰章2_AvgDialog_C_M.csv,646,AvgDialog,Content,玩家,你想知道的，我都可以告诉你，作为交换，放我和威廉……不，是所有人离开。,"I can tell you everything you want to know, in exchange, let me and William... no, let everyone leave.","Я могу рассказать тебе всё, что ты хочешь знать, в обмен на то, чтобы освободить меня и Уильяма… Нет, всех.",#N/A,あなたが知りたいことはすべて私はあなたに教えます。交換条件として、私とウィリアム……いいえ、すべての人を解放してください。,"당신이 알고 싶어하는 것은 내가 다 말할 수 있어요, 교환으로 나와 윌리엄…… 아니, 모든 사람을 떠나게 해주세요.",#N/A,#N/A,#N/A,สิ่งที่คุณอยากรู้ ฉันสามารถบอกคุณได้ แต่ในฐานะแลกเปลี่ยน ให้ปล่อยฉันและวิลเลียม… ไม่สิ ปล่อยคนทั้งหมดไป。,"Apa pun yang ingin kamu ketahui, aku bisa memberi tahu, sebagai pertukaran, biarkan aku dan William... tidak, semua orang pergi.","Những gì bạn muốn biết, tôi đều có thể nói cho bạn, như một sự trao đổi, hãy để tôi và William…… không, là tất cả mọi người rời đi.",
AvgDialog_73787_Content_89,aqdD,avg星辰章2_AvgDialog_C_M.csv,647,AvgDialog,Content,玩家,克莱门汀，我相信你和赫伯特不同。,"Clementine, I believe you are different from Herbert.","Клементина, я верю, что ты отличаешься от Херберта.",#N/A,クレメンタイン、私はあなたがヘルベルトとは違うと信じています。,"클레멘타인, 나는 네가 허버트와 다르다고 믿어.",#N/A,#N/A,#N/A,คลายเมนติน ฉันเชื่อว่าคุณไม่เหมือนเฮอร์เบิร์ต。,"Clemintine, aku percaya kamu berbeda dari Herbert.","Clementine, tôi tin rằng bạn không giống như Herbert.",
AvgDialog_73787_Content_90,aqdF,avg星辰章2_AvgDialog_C_M.csv,648,AvgDialog,Content,克莱门汀（唤醒体）,……真是遗憾，我注定要辜负你的好意了。,"...What a pity, I am destined to disappoint your goodwill.","…Как жаль, я обречен отвергнуть вашу доброту.",#N/A,……本当に残念です、あなたの好意を無駄にしなければならない運命のようです。,……정말 유감입니다. 당신의 친절을 무시할 운명이네요.,#N/A,#N/A,#N/A,……น่าเสียดาย ฉันคงต้องทำให้ความหวังดีของคุณผิดหวัง,"……Sungguh disayangkan, aku pasti akan mengecewakan niat baikmu.","……Thật đáng tiếc, tôi đã định phải phụ tấm lòng tốt của bạn.",
AvgDialog_73787_Content_91,bqxI,avg星辰章2_AvgDialog_C_M.csv,649,AvgDialog,Content,克莱门汀（唤醒体）,因为啊，这里是我的猎场。,"Because ah, this is my hunting ground.","Потому что, ах, здесь — мое охотничье угодье.",#N/A,ああ、ここは私の狩場だから。,"그렇기 때문에, 여기는 제 사냥터입니다.",#N/A,#N/A,#N/A,เพราะอ้า ที่นี่คือสนามล่าของฉัน,"Karena, ah, ini adalah tempat berburu saya. ","Bởi vì ah, đây là địa bàn của tôi.",
AvgDialog_73787_Content_92,bqxJ,avg星辰章2_AvgDialog_C_M.csv,650,AvgDialog,Content,,随着眼前一花，克莱门汀瞬间闪现到你的眼前，将手放在你的额头。,"As your vision blurs, Clementine instantly flashes before you, placing her hand on your forehead.","С внезапным миганием, Клементина мгновенно появляется перед тобой, положив руку на твой лоб.",#N/A,目の前が一瞬光り、クレメンタインが瞬時にあなたの目の前に現れ、手をあなたの額に置く。,"눈앞이 번쩍이며, 클레멘틴이 순간적으로 당신의 앞에 나타나서 손을 당신의 이마에 올린다.",#N/A,#N/A,#N/A,ขณะที่ภาพพริบตา คลายเมนตินวับวาบขึ้นในสายตาคุณ วางมือบนหน้าผากของคุณ,"Dengan sekejap, Clementine muncul di depanmu dan meletakkan tangannya di dahi.","Khi trước mắt bạn chớp nhoáng, Clementine ngay lập tức hiện ra trước mặt bạn, đặt tay lên trán bạn.",
AvgDialog_73787_Content_93,bqxK,avg星辰章2_AvgDialog_C_M.csv,651,AvgDialog,Content,,数不尽的尖锐虫鸣就此入侵你的大脑，令你思绪混沌，逐渐失去反抗的力气。,"Countless sharp insect chirps invade your brain, causing your thoughts to become chaotic and gradually losing the strength to resist.","Несчетные пронзительные улиточные звуки вторгаются в ваш мозг, вводя вас в хаос и постепенно отнимая у вас волю к сопротивлению.",#N/A,数え切れない尖った虫の鳴き声があなたの脳に侵入し、思考を混沌とさせ、次第に抵抗する力を失わせていく。,"끝도 없는 날카로운 벌레 소리가 당신의 뇌를 침입하며, 당신의 사고를 혼란스럽게 하고 점차 저항할 힘을 잃게 만듭니다.",#N/A,#N/A,#N/A,เสียงแมลงที่แหลมคมจำนวนมากเริ่มบุกเข้ามาในสมองของคุณ ทำให้ความคิดของคุณเกรี้ยวกราดและค่อยๆ สูญเสียพลังในการต้านทาน,"Suara tajam serangga yang tak terhitung jumlahnya mulai menginvasi otakmu, membuat pikiranmu kacau, secara perlahan kehilangan kekuatan untuk melawan.","Những tiếng vo ve chói tai không đếm xuể xâm nhập vào não bộ bạn, khiến suy nghĩ bạn hỗn loạn, dần dần mất đi sức kháng cự.",
AvgDialog_73787_Content_94,bqxL,avg星辰章2_AvgDialog_C_M.csv,652,AvgDialog,Content,克莱门汀（唤醒体）,啊，就是这样，我看到了，守密人、弥萨格还有、还有——,"Ah, that's right, I saw it, the Keeper, Mythag, and, and—","Ах, вот так, я видела, Хранителя, Митхаг и, и —",#N/A,ああ、そうだ、私は見た、守密人、ミサガ、そして、そして——,"아, 그렇습니다, 저는 보았어요, 비밀 지키는 사람, 미사그 그리고, 그리고——",#N/A,#N/A,#N/A,อ้า ใช่แล้ว ฉันได้เห็นผู้พิทักษ์ มีธาก และอีก——,"Ah, seperti itu, saya melihat Penjaga, Mythag, dan, dan— ","À, đúng vậy, tôi đã thấy, Người giữ gìn, Mythag và, còn nữa—",
AvgDialog_73787_Content_95,bqxM,avg星辰章2_AvgDialog_C_M.csv,653,AvgDialog,Content,克莱门汀（唤醒体）,<Shake:……！！！>,<Shake:...!!!>,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
AvgDialog_73787_Content_97,bqxO,avg星辰章2_AvgDialog_C_M.csv,655,AvgDialog,Content,,砰——就在这时，关门声传来。那声音不来源于这里，这个场景。,"Bang— At that moment, the sound of a door closing echoed. That sound did not originate from here, this scene.","Бах—— в этот момент раздался звук закрывающейся двери. Этот звук не исходит отсюда, из этой сцены.",#N/A,ばん――その時、ドアが閉まる音がした。その音はここから来ているわけではない。,"Bang——그때 문이 닫히는 소리가 들렸다. 그 소리는 이곳, 이 장면의 출처가 아니다.",#N/A,#N/A,#N/A,ปัง——ในขณะนั้นเอง เสียงปิดประตูดังขึ้น ทว่าเสียงนั้นไม่ได้มาจากแหล่งที่มาที่นี่ ไม่ได้มาจากฉากนี้,"Bam——pada saat itu, terdengar suara pintu tertutup. Suara itu tidak berasal dari sini, dari adegan ini.","Rầm ——  chính vào lúc này, tiếng đóng cửa vang lên. Tiếng đó không xuất phát từ đây, từ cảnh tượng này.",
AvgDialog_73787_Content_98,bqxP,avg星辰章2_AvgDialog_C_M.csv,656,AvgDialog,Content,,那是小威廉关闭心灵房间的声音。,It is the sound of Little William shutting down the Mind Room.,Это звук закрытия душевной комнаты маленьким Уильямом.,#N/A,それは小さなウィリアムが心の部屋を閉じる音です。,그것은 윌리엄이 마음의 방을 닫는 소리였다.,#N/A,#N/A,#N/A,นั่นคือเสียงที่ลิตเติ้ลวิลเลียมปิดประตูจิตใจ,Itu adalah suara Xiao William menutup ruangan pikirannya.,Đó là âm thanh của Tiểu William đóng cửa phòng tâm hồn.,
AvgDialog_73787_Content_99,bqxQ,avg星辰章2_AvgDialog_C_M.csv,657,AvgDialog,Content,,如浓雾被狂风吹散，所有恐怖与狂乱都消失，缺氧造成的模糊视线里，只有疗养院的走廊和小威廉。,"As thick fog is blown away by strong winds, all horror and chaos disappear; in the blurred vision caused by lack of oxygen, there are only the corridors of the sanatorium and little William.","Как густой туман, развеянный сильным ветром, все ужасные и безумные вещи исчезли; в смутном видении, вызванном нехваткой кислорода, остаются только коридоры лечебницы и маленький Уильям.",#N/A,濃霧が狂風に吹き飛ばされるように、すべての恐怖と混乱が消え、酸素不足によるぼやけた視界の中に、療養院の廊下と小ウィリアムだけが残ります。,"짙은 안개가 강풍에 의해 흩어지듯, 모든 공포와 광란이 사라지고, 저산소로 인한 흐릿한 시선 안에, 요양원의 복도와 작은 윌리엄만이 있습니다.",#N/A,#N/A,#N/A,ดั่งหมอกหนาถูกพายุพัดผ่าน ความน่ากลัวและความบ้าคลั่งทั้งหมดได้หายไป ในสายตาที่มัวเพราะออกซิเจนขาด ส่วนที่เห็นก็มีแต่ทางเดินของสถานพักฟื้นและวิลเลียมตัวน้อย,"Seperti kabut tebal yang diterbangkan angin kencang, semua ketakutan dan kekacauan menghilang, dalam pandangan samar yang disebabkan oleh kekurangan oksigen, hanya koridor panti jompo dan William kecil yang tersisa.","Như những sương mù bị cơn gió mạnh thổi tan, tất cả nỗi sợ hãi và hỗn loạn biến mất, trong tầm nhìn mờ mịt do thiếu oxy, chỉ còn lại hành lang của viện điều dưỡng và William nhỏ.",
AvgDialog_73787_Content_100,bqxz,avg星辰章2_AvgDialog_C_M.csv,658,AvgDialog,Content,少年威廉,呼，终于把你拉出来了。,"Phew, finally pulled you out.","Фух, наконец-то вытащил тебя.",#N/A,はぁ、やっと引き出せました。,"후, 드디어 너를 꺼냈어.",#N/A,#N/A,#N/A,ฮ่า ในที่สุดก็ดึงเธอออกมาได้,"Huff, akhirnya aku menarikmu keluar.","Hah, cuối cùng cũng kéo bạn ra ngoài được.",
AvgDialog_73787_Content_101,bqxA,avg星辰章2_AvgDialog_C_M.csv,659,AvgDialog,Content,少年威廉,猜猜看我还拿到了什么？,Guess what else I've got?,"Угадай, что я ещё получил?",#N/A,何を手に入れたか当ててみて？,뭘 더 얻었는지 알아?,#N/A,#N/A,#N/A,ลองเดากันไหม ว่าฉันยังได้อะไรมาอีก?,"Coba tebak, apa lagi yang kudapatkan?",Đoán xem tôi còn lấy được gì nữa?,
AvgDialog_73787_Content_102,bqxB,avg星辰章2_AvgDialog_C_M.csv,660,AvgDialog,Content,少年威廉,你的通讯器。,Your communicator.,Твой коммуникатор.,#N/A,あなたの通信機。,당신의 통신기.,#N/A,#N/A,#N/A,เครื่องสื่อสารของคุณ,Komunikator milikmu.,Máy liên lạc của bạn.,
AvgDialog_73787_Content_103,bqxC,avg星辰章2_AvgDialog_C_M.csv,661,AvgDialog,Content,玩家,<Small:逃……>咳咳……,"<Small:Run...> Cough, cough...",<Small:убегаю...>кашель..,#N/A,<Small:逃……>コホン……,<Small:도망……> 기침기침……,#N/A,#N/A,#N/A,<Small:หนี...>ค่อยๆ..,<Small:Lari…> batuk-batuk…,<Small:trốn……>khụ khụ……,
AvgDialog_73787_Content_104,bqxD,avg星辰章2_AvgDialog_C_M.csv,662,AvgDialog,Content,少年威廉,你说什么？,What did you say?,Что ты сказал?,¿Qué dices?,何を言っているんですか？,당신이 뭐라고 말했어요?,Que dis-tu ?,Was sagst du?,O que você disse?,คุณพูดอะไรนะ?,Apa yang kamu katakan?,Bạn nói gì?,
AvgDialog_73787_Content_105,bqxE,avg星辰章2_AvgDialog_C_M.csv,663,AvgDialog,Content,玩家,快逃……我们，被疗养院的真正掌控者发现了……,Hurry and escape... We have been discovered by the true rulers of the sanatorium...,Быстро убегайте... нас обнаружил настоящий хозяин санатория..,#N/A,早く逃げて……私たち、療養所の本当の支配者に発見された……,"빨리 도망쳐…우리, 요양원의 진정한 지배자에게 발견되었어…",#N/A,#N/A,#N/A,รีบหนีไป... เราถูกค้นพบแล้ว... โดยผู้ควบคุมที่แท้จริงของสถานพักฟื้น,Cepat lari... kita telah ditemukan oleh pihak yang sebenarnya menguasai sanatorium ini...,Hãy chạy ngay… Chúng ta đã bị người đứng đầu thực sự của viện dưỡng lão phát hiện rồi…,
AvgDialog_73787_Content_106,bqxF,avg星辰章2_AvgDialog_C_M.csv,664,AvgDialog,Content,,小威廉没有听到你的声音，因为就在那一瞬间，看不见尽头的走廊传来了无数的砰砰声响。,"Little William did not hear your voice, for at that very moment, the corridor with no visible end reverberated with countless banging sounds.","Маленький Уильям не услышал тебя, потому что в тот самый момент из бесконечного коридора послышались частые удары.",#N/A,小さなウィリアムはあなたの音声を聞かなかった。その瞬間、終わりが見えない廊下から無数のドンドンという音が響いてきた。,"작은 윌리엄은 당신의 소리를 듣지 못했습니다. 그 순간, 끝이 보이지 않는 복도에서 수많은 쾅쾅거리는 소리가 들려왔기 때문입니다.",#N/A,#N/A,#N/A,วิลเลียมตัวน้อยไม่ได้ยินเสียงของคุณ เพราะในชั่วขณะนั้น ทางเดินที่มองไม่เห็นปลายทางก็มีเสียงดังปังปังนับไม่ถ้วน,"William kecil tidak mendengar suaramu, karena pada saat itu, koridor yang tak terlihat ujungnya mengeluarkan banyak suara dentuman.","William nhỏ không nghe thấy giọng của bạn, vì ngay khoảnh khắc đó, hành lang không thấy điểm cuối vang lên tiếng đập mạnh liên tiếp.",
AvgDialog_73787_Content_107,bqxG,avg星辰章2_AvgDialog_C_M.csv,665,AvgDialog,Content,,那是百千门扉打开的声音，那是疗养院彻底苏醒，准备吞噬忤逆者的声音。,"Then it is the sound of a thousand doors opening, the sound of the sanatorium fully awakening, preparing to Devour the defiant.","Это звук открытия сотен и тысяч дверей. Это звук полного пробуждения санатория, готового к поглощению нарушителей.",#N/A,それは千のドアが開く音、それは療養院が完全に目覚め、逆らう者を呑み込む準備ができた音だ。,"그것은 수많은 문살이 열리는 소리, 그것은 요양원이 완전히 각성하여 반역자를 흡수하려는 소리입니다.",#N/A,#N/A,#N/A,นั่นคือเสียงของประตูนับร้อยนับพันที่เปิดออก นั่นคือเสียงของโรงพยาบาลที่ตื่นขึ้นอย่างสมบูรณ์ เพื่อเตรียมกลืนกินเหล่าผู้ละเมิด。,"Itu adalah suara ratusan pintu terbuka, itu adalah suara rumah sakit benar-benar terbangun, siap untuk melahap para pelanggar.","Đó là âm thanh của trăm ngàn cánh cửa mở ra. Đó cũng là tiếng động của viện dưỡng lão thức dậy, chuẩn bị nuốt chửng những kẻ phản nghịch.",
AvgDialog_73787_Content_108,bqxH,avg星辰章2_AvgDialog_C_M.csv,666,AvgDialog,Content,,一阵刺耳的警铃声响起，揭开狂乱追逐与逃亡的序幕。,"A deafening alarm rings, unveiling the prologue of a frantic chase and escape.","Раздается пронзительный сигнал тревоги, открывая сцену безумной погони и побега.",#N/A,耳をつんざく警報音が鳴り響き、狂乱の追跡と逃亡の幕が開く。,"거슬리는 경적 소리가 울리면서, 광란의 추적과 도망의 서막을 엽니다.",#N/A,#N/A,#N/A,เสียงเตือนที่แหลมร้องดังขึ้นเปิดฉากการไล่ล่าอันบ้าคลั่งและการหลบหนี,"Sebuah bunyi alarm yang menyengat menggema, mengungkapkan awal dari pengejaran dan pelarian yang kacau.","Một hồi chuông báo động chói tai vang lên, mở ra khung cảnh điên cuồng truy đuổi và chạy trốn.",
,,,,,,,,,,,,,,,,,,,
Stage_80259_Name,bsUJ,g关卡_Stage_A.csv,323,Stage,Name,,咨询邀请,Summons to Counsel,Приглашение на консультацию,#N/A,相談の招待,상담 초대,#N/A,#N/A,#N/A,คำเชิญปรึกษา,Undangan konsultasi,Thư mời tư vấ,
Stage_80259_Desc,bsUI,g关卡_Stage_A.csv,323,Stage,Desc,,世界是个大型的疗养院，每个人都在发疯，或者隐藏自己的疯狂。\n所以，要来一场心理咨询吗？,"The world is one large sanatorium, where everyone is either going crazy or hiding their madness.\nSo, would you like to have a psychological consultation?","Мир - это огромный санаторий, в котором каждый сходит с ума или скрывает своё Безумие.\nТак что, может, надо устроить психологическую консультацию?",#N/A,世界は大きな療養所で、皆が狂っているか、自分の狂気を隠しています。\nだから、心理カウンセリングに行きますか？,"세상은 큰 요양원 같아요. 모든 사람들이 미쳐가고 있거나, 자신의 광기를 숨기고 있어요.\n그래서, 심리 상담을 받으러 오시겠어요?",#N/A,#N/A,#N/A,โลกเป็นสถานบำบัดใหญ่โต ทุกคนอยู่ในสภาวะโหยหาเผ่ยหรือซ่อนความบ้าคลั่งของตนเอง\nงั้นต้องทำคำปรึกษาทางจิตวิทยาด้วยใช่ไหม？,"Dunia adalah rumah sakit besar, setiap orang gila, atau menyembunyikan kegilaan mereka.\nJadi, mau sesi konseling psikologis?","Thế giới là một viện dưỡng lão lớn, mọi người đều điên cuồng, hoặc đang giấu đi sự điên cuồng của mình.\nVậy, có muốn đến một buổi tư vấn tâm lý không?",
Stage_80265_Name,bsVb,g关卡_Stage_A.csv,359,Stage,Name,,咨询邀请,Summons to Counsel,Приглашение на консультацию,#N/A,相談の招待,상담 초대,#N/A,#N/A,#N/A,คำเชิญปรึกษา,Undangan konsultasi,Thư mời tư vấ,
Stage_80265_Desc,bsVa,g关卡_Stage_A.csv,359,Stage,Desc,,世界是个大型的疗养院，每个人都在发疯，或者隐藏自己的疯狂。\n所以，要来一场心理咨询吗？,"The world is one large sanatorium, where everyone is either going crazy or hiding their madness.\nSo, would you like to have a psychological consultation?","Мир - это огромный санаторий, в котором каждый сходит с ума или скрывает своё Безумие.\nТак что, может, надо устроить психологическую консультацию?",#N/A,世界は大きな療養所で、皆が狂っているか、自分の狂気を隠しています。\nだから、心理カウンセリングに行きますか？,"세상은 큰 요양원 같아요. 모든 사람들이 미쳐가고 있거나, 자신의 광기를 숨기고 있어요.\n그래서, 심리 상담을 받으러 오시겠어요?",#N/A,#N/A,#N/A,โลกเป็นสถานบำบัดใหญ่โต ทุกคนอยู่ในสภาวะโหยหาเผ่ยหรือซ่อนความบ้าคลั่งของตนเอง\nงั้นต้องทำคำปรึกษาทางจิตวิทยาด้วยใช่ไหม？,"Dunia adalah rumah sakit besar, setiap orang gila, atau menyembunyikan kegilaan mereka.\nJadi, mau sesi konseling psikologis?","Thế giới là một viện dưỡng lão lớn, mọi người đều điên cuồng, hoặc đang giấu đi sự điên cuồng của mình.\nVậy, có muốn đến một buổi tư vấn tâm lý không?",
AvgDialog_73792_Content_1,aqft,avg星辰章2_AvgDialog_C_M.csv,667,AvgDialog,Content,,咨询邀请,Consultation Invitatio,Приглашение на консультацию,#N/A,相談の招待,상담 초대,#N/A,#N/A,#N/A,คำเชิญปรึกษา,Undangan konsultasi,Thư mời tư vấ,
AvgDialog_73792_Content_2,aqfE,avg星辰章2_AvgDialog_C_M.csv,668,AvgDialog,Content,,疗养院里持续播放着警铃声。,The alarm is continuously ringing in the sanatorium.,В лечебнице продолжает звучать сигнал тревоги.,#N/A,療養院では警報音が鳴り続けている。,요양원에서는 지속적으로 경고음이 울리고 있다.,#N/A,#N/A,#N/A,เสียงสัญญาณเตือนยังคงดังต่อไปในสถานบำบัด,Alarm terus berdering di rumah sakit.,Âm thanh chuông báo động vẫn tiếp tục vang lên trong viện dưỡng lão.,
AvgDialog_73792_Content_3,aqfP,avg星辰章2_AvgDialog_C_M.csv,669,AvgDialog,Content,,这刺耳的声音是一种警示，一种恐吓，一种精神污染。,"This harsh sound is a warning, a threat, a form of mental pollution.","Этот резкий звук — это предостережение, запугивание, психическое загрязнение.",#N/A,この耳障りな声は警告であり、脅迫であり、精神的汚染です。,"이 날카로운 소리는 경고이자, 위협이며, 정신 오염의 형태이다.",#N/A,#N/A,#N/A,เสียงนี้ดังก้องเป็นการเตือน สัญญาณเตือนภัย จิตใจป่วยไข้,"Suara menyengat ini adalah peringatan, suatu ancaman, sebuah pencemaran mental.","Âm thanh chói tai này là một sự cảnh báo, một sự đe dọa, một sự ô nhiễm tinh thần.",
AvgDialog_73792_Content_4,aqga,avg星辰章2_AvgDialog_C_M.csv,670,AvgDialog,Content,,然后，无数扇心灵房间的大门次第打开——,"Then, countless doors to the chambers of the soul gradually opened—",И тогда множество дверей душевных комнат один за другим открывается —,#N/A,そして、無数の心の部屋の扉が次々と開きました——,그리고 수많은 마음의 방들의 대문이 차례로 열립니다 —,#N/A,#N/A,#N/A,จากนั้น ประตูห้องใจจำนวนมากก็ค่อย ๆ เปิดออก——,"Kemudian, pintu-pintu ruang jiwa yang tak terhitung jumlahnya terbuka satu per satu——","Sau đó, hàng triệu cánh cửa của phòng linh hồn lần lượt mở ra —",
AvgDialog_73792_Content_6,aqgw,avg星辰章2_AvgDialog_C_M.csv,672,AvgDialog,Content,,无数扇空洞洞的门扉里，走出一个又一个克莱门汀。,"From countless hollow Doorways, one Clementine after another emerges.",Из бесчисленных пустых дверей выходит один за другим Клементин.,#N/A,無数の空洞の扉から、次々とクレメンタインが現れる。,수많은 텅 빈 문에서 클레멘틴이 하나씩 등장합니다.,#N/A,#N/A,#N/A,จากประตูที่ว่างเปล่าหลายบาน ได้ปรากฏตัวคลีเมนตินออกมาเรื่อยๆ,"Dari banyak pintu kosong, muncul satu demi satu Clemantine.","Từ vô số cánh cửa trống rỗng, từng cái một Clementine bước ra.",
AvgDialog_73792_Content_7,aqgH,avg星辰章2_AvgDialog_C_M.csv,673,AvgDialog,Content,克莱门汀（唤醒体）,让我看看你的记忆——,Let me take a look at your memories—,Дай мне посмотреть на твою память—— ,#N/A,あなたの記憶を見せてください――,내가 네 기억을 보겠어—— ,#N/A,#N/A,#N/A,ให้ฉันดูความทรงจำของคุณ——,Biarkan aku melihat memori-mu——,Hãy để tôi xem ký ức của bạn—— ,
AvgDialog_73792_Content_8,aqgN,avg星辰章2_AvgDialog_C_M.csv,674,AvgDialog,Content,,她们说着一模一样的话。,They said the exact same thing.,Они говорят абсолютно одинаковые слова.,#N/A,彼女たちは同じ言葉を話している。,그들은 똑같은 말을 하고 있어요.,#N/A,#N/A,#N/A,พวกเธอกำลังพูดคำเดียวกันอย่างสมบูรณ์,Mereka mengucapkan kata-kata yang sama persis.,Họ nói những lời giống hệt nhau.,
AvgDialog_73792_Content_9,aqgO,avg星辰章2_AvgDialog_C_M.csv,675,AvgDialog,Content,克莱门汀（唤醒体）,究竟是什么样的过去——,What kind of past could it possibly be—,Какое же прошлое —— ,#N/A,どのような過去が——,도대체 어떤 과거—— ,#N/A,#N/A,#N/A,อดีตแบบไหนกันแน่——,Apa masa lalu yang seperti itu——,Cuối cùng là quá khứ như thế nào —— ,
AvgDialog_73792_Content_10,aqfu,avg星辰章2_AvgDialog_C_M.csv,676,AvgDialog,Content,,她们迈着整齐划一的动作。,They moved in perfect unison.,"Они двигались в унисон, словно одно целое.",#N/A,彼女たちは整然とした足取りで歩いている。,그들은 동일한 동작으로 걸었다.,#N/A,#N/A,#N/A,พวกเธอก้าวอย่างพร้อมเพรียงกัน,Mereka melangkah dengan gerakan yang seragam dan teratur.,Họ bước đi với những động tác nhịp nhàng và thống nhất.,
AvgDialog_73792_Content_11,aqfv,avg星辰章2_AvgDialog_C_M.csv,677,AvgDialog,Content,克莱门汀（唤醒体）,塑造了现在的你——,Shaping the you of now—,Сформировавшее тебя сейчас——,#N/A,今のあなたを形作り—,지금의 당신을 만들어냈습니다—,#N/A,#N/A,#N/A,สร้างตัวตนของคุณในปัจจุบัน——,Membentuk dirimu yang sekarang——,Đã tạo nên con người bạn hiện tại—— ,
AvgDialog_73792_Content_12,aqfw,avg星辰章2_AvgDialog_C_M.csv,678,AvgDialog,Content,,她们从四面八方，向你而来。,They came at you from all directions.,Они идут к тебе со всех сторон. ,#N/A,四面八方から、彼女たちがあなたに向かってくる。,그들은 사방에서 너를 향해 다가온다.,#N/A,#N/A,#N/A,พวกเธอกำลังเข้ามาหาคุณจากทุกสารทิศ,"Mereka datang dari segala penjuru, menghampirimu.",Các cô gái đến với bạn từ mọi hướng.,
AvgDialog_73792_Content_13,aqfx,avg星辰章2_AvgDialog_C_M.csv,679,AvgDialog,Content,少年威廉,我的天，快跑！,"Goodness, run!","Боже мой, беги!",#N/A,なんてことだ、逃げろ！,"맙소사, 빨리빨리 도망쳐!",#N/A,#N/A,#N/A,โอ้พระเจ้า รีบหนี！,"Astaga, cepat lari!","Trời ơi, mau chạy!",
AvgDialog_73792_Content_14,aqfy,avg星辰章2_AvgDialog_C_M.csv,680,AvgDialog,Content,,不用提醒，你就已经拉着小威廉在廊道里狂奔。你们身后是数不清的克莱门汀，人数多到开始堵住疗养院的走廊。,"No need to remind me; you are already sprinting down the corridor with Little William. Behind you are countless Clementines, so many that they begin to clog the sanatorium's corridors.","Не дожидаясь напоминания, ты уже тащишь маленького Уильяма по коридору. За вами следует бесчисленное множество Клементин, их так много, что они забивают коридоры санатория с самого начала.",#N/A,提醒は不要だ、すでに小ウィリアムを引きずって廊下を全力で走っている。あなたの後ろには数え切れないほどのクレメンティンがいて、その人数の多さで療養所の廊下が塞がり始める。,"Reminder 필요 없어, 너는 이미 윌리엄을 데리고 복도를 달리고 있어. 너희들 뒤에는 수많은 클레멘틴이 쫓아오고 있어. 그들이 너무 많아 요양원의 복도를 막기 시작했어.",#N/A,#N/A,#N/A,ไม่ต้องเตือน คุณก็ลากวิลเลียมตัวน้อยวิ่งสุดชีวิตไปตามทางเดินแล้ว ข้างหลังพวกคุณมีคลีเมนไทน์จำนวนมากนับไม่ถ้วน พวกเขาเริ่มอัดแน่นและทำให้ทางเดินของสถานพักฟื้นติดขัด,"Tanpa perlu diingatkan, kamu sudah menarik William kecil berlari kencang di lorong. Di belakang kalian ada banyak sekali Clementine, jumlahnya begitu banyak hingga mulai memenuhi koridor sanatorium.","Không cần nhắc nhở, bạn đã kéo William chạy nhanh trong hành lang. Đằng sau các người là vô số Clementine, đông đến mức bắt đầu làm nghẽn hành lang của viện dưỡng lão.",
AvgDialog_73792_Content_15,aqfz,avg星辰章2_AvgDialog_C_M.csv,681,AvgDialog,Content,熔毁·朵尔,……数据……搜集……升级完成。,...Data... collection... upgrade complete.,...данные...собраны...улучшение завершено.,#N/A,……データ……収集……アップグレードが完了。,……데이터……수집……업그레이드 완료.,#N/A,#N/A,#N/A,……ข้อมูล……รวบรวม……อัปเกรดเสร็จสิ้น,...data...pengumpulan...pembaruan selesai.,……dữ liệu……thu thập……nâng cấp hoàn thành.,
AvgDialog_73792_Content_16,aqfA,avg星辰章2_AvgDialog_C_M.csv,682,AvgDialog,Content,,通讯器意料之外地响起。,The communicator unexpectedly rang.,Коммуникатор неожиданно зазвучал.,#N/A,通信機が予想外に鳴り響いた。,통신기가 뜻밖에도 울렸다.,#N/A,#N/A,#N/A,เครื่องสื่อสารดังขึ้นโดยไม่คาดคิด,Komunikator berbunyi secara tak terduga.,Máy truyền tin đột ngột vang lên.,
AvgDialog_73792_Content_17,aqfB,avg星辰章2_AvgDialog_C_M.csv,683,AvgDialog,Content,玩家,熔毁·朵尔！你的研究完成了？,Doll! Is your research complete?,Расплавление·дора! Ты завершила свое исследование!,#N/A,メルトダウン・ドル！あなたの研究は終わりました？,용해·돌! 당신의 연구가 완료되었나요?,#N/A,#N/A,#N/A,การหลอมละลาย·ดอร์! การวิจัยของคุณเสร็จสิ้นแล้วหรือยัง?,Meleleh·Boneka! Apakah penelitianmu sudah selesai?,Nóng rã·đóa! Nghiên cứu của bạn đã hoàn thành chưa?,
