Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI,
AvgDialog_89079_Content_19,bwUv,avg星辰章3_AvgDialog_C_M.csv,534,AvgDialog,Content,杜勒赛因,告诉外面的人，准备动手吧。,Tell the people outside to prepare.,"Скажи тем, кто снаружи, готовьтесь действовать.",#N/A,外にいる人に告げて、準備を進めましょう。,"밖에 있는 사람들에게 말하십시오, 준비를 하십시오.",#N/A,#N/A,#N/A,บอกคนข้างนอก ว่าพร้อมที่จะลงมือได้แล้ว,"Katakan kepada orang di luar, bersiaplah untuk bergerak.","Nói với người bên ngoài, chuẩn bị hành động đi.",
AvgDialog_89079_Content_20,bwUx,avg星辰章3_AvgDialog_C_M.csv,535,AvgDialog,Content,食尸鬼士兵,是。,Yes.,Да.,Sí,はい。,네.,Oui,Ja,Sim,ใช่。,Ya.,Đúng.,
AvgDialog_89079_Content_21,bwUy,avg星辰章3_AvgDialog_C_M.csv,536,AvgDialog,Content,,啪——,Snap—,Пах—— ,¡Pah!,ぱ――,파—— ,Paf—,Klatsch—,Pah—,ปัง——,Pletak——,Pa—— ,
AvgDialog_89079_Content_22,bwUz,avg星辰章3_AvgDialog_C_M.csv,537,AvgDialog,Content,,士兵转过身，一不小心碰到了一具挂起来的尸体。,The soldier turns around and accidentally bumps into a hanging corpse.,Солдат обернулся и случайно задел висящее тело.,#N/A,兵士は振り返り、不注意で吊るされている死体に触れてしまいました。,군인이 몸을 돌리다 실수로 걸린 시체에 부딪혔다.,#N/A,#N/A,#N/A,ทหารหันหลังและเผลอไปชนกับศพที่ห้อยอยู่。,Prajurit itu berbalik dan secara tidak sengaja menyentuh mayat yang digantung.,"Người lính quay người lại, vô tình chạm vào một xác chết treo lên.",
AvgDialog_89079_Content_23,bwUA,avg星辰章3_AvgDialog_C_M.csv,538,AvgDialog,Content,,在烛光的照映下，尸体摆动的影子清晰得如同白色画布上的阴影。,"Under the candlelight, the shadows of the swaying corpses are as clear as the shadows on a white canvas.","При свете свечей тени движущихся тел четко видны, как тени на белоснежном холсте.",#N/A,ろうそくの光が映る中、死体が揺れる影は白いキャンバスの上の影のように鮮明です。,"촛불의 비추는 아래, 시체가 흔들리는 그림자가 흰 캔버스 위의 그림자처럼 선명하게 보였다.",#N/A,#N/A,#N/A,ในแสงของเทียน，เงาของศพที่เคลื่อนไหวชัดเจนราวกับเงาบนผืนผ้าใบสีขาว。,"Di bawah cahaya lilin, bayangan mayat yang bergerak jelas terlihat seperti bayangan di atas kanvas putih.","Dưới ánh nến, bóng dáng của xác chết lay động rõ ràng như những cái bóng trên tấm bạt trắng.",
AvgDialog_89079_Content_24,bwUB,avg星辰章3_AvgDialog_C_M.csv,539,AvgDialog,Content,皮克曼,唉……我说各位……,Ugh... You know what? I'm just going to say it...,"Эх... Я говорю вам, господа...",#N/A,あい……皆さん、ちょっと……,아이구…… 여러분……,#N/A,#N/A,#N/A,อ้า... ฉันบอกทุกคนว่า...,Sigh… saya bilang kepada kalian semua…,Ôi... tôi nói các bạn…,
AvgDialog_89079_Content_25,bwUC,avg星辰章3_AvgDialog_C_M.csv,540,AvgDialog,Content,,画家长叹一口气，无奈地将笔和调色盘扔到一边。,"The painter lets out a long sigh, helplessly tossing his brush and palette aside.","Художник тяжело вздыхает, безысходно отбрасывая кисть и палитру в сторону.",#N/A,画家は大きくため息をつき、無力感にかられながらペンとパレットを横に投げました。,화가는 한숨을 쉬며 어쩔 수 없이 붓과 팔레트를 한쪽으로 던졌다.,#N/A,#N/A,#N/A,"จิตรกรถอนหายใจยาว, อย่างไม่เต็มใจโยนพู่กันและจานสีออกไป.","Pelukis menghela nafas dalam-dalam, dengan putus asa melemparkan kuas dan palet ke samping.","Nhà họa sĩ thở dài, một cách bất lực ném bút và bảng màu sang một bên.",
AvgDialog_89079_Content_26,bwUD,avg星辰章3_AvgDialog_C_M.csv,541,AvgDialog,Content,皮克曼,你们进来已经十分钟了，你们要干什么我不知道，也不想知道。吵吵闹闹地聊天，我也不想管。,"You've been in here for ten minutes; I don't know what you're doing, nor do I want to know. Talk all you want, I don't give a damn.","Вы здесь уже десять минут, и я не знаю, что вы пытаетесь сделать, и не хочу знать. Шумя болтаете, мне также не интересно.",#N/A,あなたたちはすでに中に入って十分になる。あなたたちが何をしているのか、私は知らないし、知りたくもない。うるさくおしゃべりしているのを、私は気にしたくない。,"너희는 이미 열 분이 지났다. 너희가 뭘 하려는지 나는 모르겠고, 알고 싶지도 않다. 시끄럽게 떠들며 대화하는 것, 나는 신경 쓰고 싶지도 않다.",#N/A,#N/A,#N/A,พวกคุณเข้ามาแล้วสิบนาที คุณจะทำอะไร ฉันไม่รู้ และก็ไม่อยากรู้ รบกวนส่งเสียงให้ดัง ฉันก็ไม่อยากสนใจ。,"Kalian sudah masuk selama sepuluh menit, saya tidak tahu apa yang ingin kalian lakukan, dan tidak ingin tahu. Ribut-ribut berbincang, saya juga tidak ingin mengurusi itu.","Các bạn đã vào đây mười phút rồi, tôi không biết các bạn làm gì cũng không muốn biết. Nói chuyện ồn ào, tôi cũng không muốn quản.",
AvgDialog_89079_Content_27,bwUE,avg星辰章3_AvgDialog_C_M.csv,542,AvgDialog,Content,皮克曼,但这些尸体是我花了很久才摆弄好的，构图，光影，全被你们破坏了！,"But these corpses took me so long to arrange—the composition, the light and shadow... You've ruined everything!","Но эти тела я долго готовил, композиция, свет и тени - все это вы разрушили!",#N/A,しかし、これらの遺体は私が長い時間をかけて整えたもので、構図や光と影を、全てあなたたちが台無しにしたのだ！,"하지만 이 시체들은 제가 오랫동안 다듬은 것들입니다. 구도와 조명이, 모두 당신들에 의해 망가졌습니다!",#N/A,#N/A,#N/A,แต่ศพเหล่านี้คือสิ่งที่ฉันใช้เวลานานในการทำให้เรียบร้อย การจัดวางและแสงเงา ถูกพวกคุณทำลายไปหมดแล้ว!,"Tetapi tubuh-tubuh ini telah saya atur dengan susah payah, komposisi, cahaya, semuanya telah kamu rusak!","Nhưng những xác chết này tôi đã phải bỏ rất nhiều công sức để sắp xếp, từ bố cục, ánh sáng, tất cả đã bị các bạn phá hoại!",
AvgDialog_89079_Content_28,bwUF,avg星辰章3_AvgDialog_C_M.csv,543,AvgDialog,Content,皮克曼,你们这是在干扰我的创作！你们这是在破坏艺术！！,You are interrupting my creation! You are destroying ART!!,Вы мешаете моему творчеству! Вы разрушаете искусство!!,#N/A,あなたたちは私の創作を妨害している！あなたたちはアートを破壊している！！,너희는 내 창작물을 방해하고 있다! 너희는 예술을 파괴하고 있다!!!,#N/A,#N/A,#N/A,พวกคุณมาขัดจังหวะการสร้างสรรค์ของฉัน! พวกคุณมาทำลายศิลปะ!!,Kalian ini mengganggu karyaku! Kalian ini merusak seni!!,Các bạn đang cản trở tác phẩm của tôi! Các bạn đang phá hoại nghệ thuật!!,
AvgDialog_89079_Content_29,bwUG,avg星辰章3_AvgDialog_C_M.csv,544,AvgDialog,Content,杜勒赛因,你的画作的确有不少可取之处。但一个丧心病狂的盗墓贼，没有资格妄谈艺术。,Your artwork does have commendable aspects. But a tasteless grave-robber has no right to speak of art.,В твоих картинах действительно много достойных моментов. Но безумный грабитель могил не имеет права говорить о искусстве.,#N/A,あなたの絵画には確かに多くの良い点があります。しかし、狂気に取り憑かれた盗墓者が、アートについて語る資格はありません。,너의 작품에는 분명히 많은 장점이 있어. 하지만 광기가 가득한 도굴꾼은 예술을 운운할 자격이 없어.,#N/A,#N/A,#N/A,ผลงานของคุณมีจุดที่น่าสนใจ แต่โจรเหมืองศพที่บ้าคลั่งนั้นไม่สมควรพูดถึงศิลปะ,"Karya senimu memang memiliki banyak aspek yang patut dipuji. Namun seorang pencuri makam yang gila, tidak berhak untuk berbicara tentang seni.","Bức tranh của bạn thực sự có nhiều điểm đáng giá. Nhưng một tên trộm mộ điên cuồng, không đủ tư cách bàn về nghệ thuật.",
AvgDialog_89079_Content_30,bwUI,avg星辰章3_AvgDialog_C_M.csv,545,AvgDialog,Content,,杜勒赛因从阴影中走出。皮克曼似乎还没有从这句话的信息中反应过来，有些茫然地望着他。,"Doresain emerges from the shadows. Pickman seems to still be in shock, looking at him in confusion.","Дулесайн вышел из тени. Пикман, казалось, не успел отреагировать на информацию этого предложения, с легким недоумением смотрел на него.",#N/A,デュラサインは影から歩み出た。ピクマンはこの言葉の情報に反応できていないようで、少し茫然と彼を見つめていた。,두레사인이 그림자 속에서 나왔습니다. 피크만은 그 말의 정보에 아직 반응하지 못한 듯 혼란스럽게 그를 바라보았습니다.,#N/A,#N/A,#N/A,โดเรซาอินก้าวออกจากเงา พิคแมนดูเหมือนว่าจะยังไม่สามารถตอบสนองจากข้อมูลในคำพูดนี้ได้ มองเขาอย่างงุนงง。,"Tulasa In muncul dari bayangan. Pikeman sepertinya masih belum sadar dari informasi yang baru didengarnya, menatapnya dengan bingung.","Đỗ Lê Sa Yên bước ra từ bóng tối. Pikman dường như vẫn chưa phản ứng với thông tin từ câu nói này, nhìn anh với ánh mắt lơ ngơ.",
AvgDialog_89079_Content_31,bwUJ,avg星辰章3_AvgDialog_C_M.csv,546,AvgDialog,Content,皮克曼,杜勒赛因？你……你怎么过来了？,Doresain? You... how did you get in here?,Дуллесейн? Ты... как ты сюда пришел?,#N/A,ドゥレサイン？あなた……どうして来たの？,두레사인? 당신... 당신 어떻게 왔어요?,#N/A,#N/A,#N/A,ดูเล่อร์เซย์น？คุณ... คุณมาที่นี่ได้ยังไง？,Dulesin? Kamu... kenapa datang ke sini?,Du Lệ Sai Y? Ngài... Ngài sao lại đến đây?,
AvgDialog_89079_Content_32,bwUK,avg星辰章3_AvgDialog_C_M.csv,547,AvgDialog,Content,杜勒赛因,画家皮克曼，我们曾经见过。抽象，疯狂，画布上布满了后现代的糟粕。,"Painter Pickman, we've met. Abstract, maddening—your work is filled with postmodern dross.","Художник Пикман, мы встречались прежде. Абстракция, безумие — холст испещрен после современным мусором.",#N/A,画家ピクマン、私たちはかつて会ったことがある。抽象的で、狂気的で、キャンバスはポストモダンの残骸で覆われている。,"화가 피크먼, 저희는 전에도 만난 적이 있습니다. 추상적이고 광기 어린, 캔버스에는 후기 현대의 부정적인 것들로 가득 차 있습니다.",#N/A,#N/A,#N/A,"จิตรกรพิคแมน, เราเคยพบกันแล้ว เขียนภาพที่เป็นนามธรรม บ้า บนผืนผ้าใบที่เต็มไปด้วยของเหลวในยุคหลังศิลปะ","Pelukis, Pikman, kita pernah bertemu. Abstrak, kegilaan, kanvasnya dipenuhi dengan limbah pascamodern.","Họa sĩ Pikman, chúng ta đã từng gặp nhau. Trừu tượng, điên loạn, một chiếc bạt phủ đầy tàn dư hậu hiện đại.",
AvgDialog_89079_Content_33,bwUL,avg星辰章3_AvgDialog_C_M.csv,548,AvgDialog,Content,杜勒赛因,作为一名臣民，你的行为已触犯了葬骸城的法律。\n作为一名画家，你的创作亦是对这些尸体的亵渎。,"As a subject, your actions violate Necrovian law.\nAs a painter, your creations insult these remains.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
AvgDialog_89079_Content_34,bwUM,avg星辰章3_AvgDialog_C_M.csv,549,AvgDialog,Content,皮克曼,你……你……,You... you...,Ты... ты...,#N/A,あなた……あなた……,당신… 당신…,#N/A,#N/A,#N/A,คุณ...คุณ...,Kamu...kamu...,Bạn… bạn…,
AvgDialog_89079_Content_35,bwUN,avg星辰章3_AvgDialog_C_M.csv,550,AvgDialog,Content,,皮克曼的瞳孔剧烈地震颤，鲜艳的颜料从房屋中各处聚集在他身前，凝成一只巨大的尖爪和数只造型奇异的怪物。,"Pickman's pupils tremble violently; vivid paint gathers from all corners of the house before him, solidifying into a massive, sharp claw.","Зрачки Пикмана тряслись, яркие краски со всех уголков дома собирались перед ним, образуя огромный коготь и несколько странных монстров.",#N/A,ピクマンの瞳孔は激しく震えて、鮮やかな絵の具が家の各所から彼の前に集まり、大きな尖った爪と数匹の奇妙な形をした怪物に凝縮されました。,"피크맨의 동공이 격렬하게 떨리고, 선명한 안료가 집안 곳곳에서 모여 그의 앞에서 거대한 발톱과 여러 이상한 형태의 괴물들을 형성합니다.",#N/A,#N/A,#N/A,ลูกศิษย์ของปีคแมนสั่นสะเทือนอย่างรุนแรง สีที่สดใสรวมตัวกันจากทุกมุมในบ้านของเขา รวมเป็นกรงเล็บแหลมใหญ่และสัตว์ประหลาดที่มีรูปร่างแปลกหลายตัว。,"Murid Pikman bergetar hebat, cat cerah berkumpul dari berbagai sudut rumah di depannya, membentuk cakar raksasa dan beberapa monster berwujud aneh.","Đồng tử của Pikman run lên dữ dội, sơn sáng từ khắp nơi trong ngôi nhà tụ lại trước mặt ông, hình thành một móng vuốt lớn và một số quái vật có hình dạng kỳ lạ.",
AvgDialog_89079_Content_36,bwUO,avg星辰章3_AvgDialog_C_M.csv,551,AvgDialog,Content,皮克曼,你……侮辱了一位超现实画派的坚定捍卫者！这个屋子里不欢迎不懂艺术的人！,You have insulted a staunch defender of surrealism! This room does not welcome those who don't understand art!,"Ты... оскорбил преданного защитника сюрреализма! Люди, не понимающие искусство, здесь не приветствуются!",#N/A,あなた……超現実派の堅固な擁護者を侮辱した！この部屋にはアートを理解しない者は歓迎されない！,당신… 초현실화풍의 확고한 수호자를 모독했습니다! 이 방에는 예술을 모르는 사람은 환영받지 않습니다!,#N/A,#N/A,#N/A,คุณ...ดูหมิ่นนักป้องกันที่ซื่อสัตย์ของแนวภาพเหนือจริง! ที่นี่ไม่ต้อนรับคนที่ไม่เข้าใจศิลปะ!,Kamu...menghina seorang pembela tegas aliran seni surreal! Orang yang tidak mengerti seni tidak diterima di ruangan ini!,Bạn… đã xúc phạm một người bảo vệ vững chắc cho trường phái siêu hiện thực! Trong căn phòng này không chào đón những kẻ không hiểu nghệ thuật!,
AvgDialog_89079_Content_37,bwUP,avg星辰章3_AvgDialog_C_M.csv,552,AvgDialog,Content,皮克曼,给我……出去！,DISAPPEAR!,Отпустите меня…!,#N/A,私を……出して！,나를…… 꺼내 줘!,#N/A,#N/A,#N/A,ให้ฉัน……ออกไป!,Bawa aku... keluar!  ,Cho tôi... ra ngoài!,
AvgDialog_89079_Content_38,bwUQ,avg星辰章3_AvgDialog_C_M.csv,553,AvgDialog,Content,,皮克曼的身影瞬间从原地消失，带着一道强劲的风向你们扑了过来。,"Pickman's figure instantly vanishes from his spot, rushing towards you with a strong gust of wind.","Силуэт Пикмана мгновенно исчез с места, взяв сильный ветер, стремясь к вам.",#N/A,ピックマンの姿が一瞬でその場から消え、激しい風を伴ってあなたたちに飛びかかってきた。,"피크만의 모습이 순간적으로 그 자리에서 사라지며, 강한 바람을 동반해 여러분에게 다가옵니다.",#N/A,#N/A,#N/A,ภาพลักษณ์ของปิกแมนปรากฏขึ้นในทันที ก่อนที่จะพุ่งเข้าหาคุณด้วยลมแรง,"Siluet Pikman tiba-tiba menghilang dari tempatnya, melesat ke arah kalian dengan angin kencang.","Hình bóng của Pickman ngay lập tức biến mất, mang theo một cơn gió mạnh lao về phía các bạn.",
AvgDialog_89079_Content_39,bwUR,avg星辰章3_AvgDialog_C_M.csv,554,AvgDialog,Content,,杜勒赛因眼中寒光闪烁，一道浓厚的寒雾骤然出现，迎了过去——,"A cold glint flashes in Doresain's eyes; a thick cold mist suddenly appears, moving forward—","В глазах Дулесайна сверкнул холодный свет, внезапно появился густой холодный туман, накрывая —",#N/A,杜勒赛因の目には寒光がきらめき、濃厚な寒雲が突然現れ、迎撃を仕掛けた——,"두르세인의 눈에는 차가운 빛이 반짝였고, 두터운 차가운 안개가 갑자기 나타나 그를 맞았다——",#N/A,#N/A,#N/A,ในดวงตาของดูเลเซย์อินเป็นสายตาที่เย็นต้องการ ยิ่งคุณตื่นเต้นมากขึ้น เมฆหนาวเหน็บก็ก่อตัวขึ้นอย่างกระทันหัน—,"Mata Duel Shein berkilau dengan cahaya dingin, tiba-tiba ada kabut dingin yang tebal muncul, menyambut ke arah sana—","Ánh mắt của Du Lệ Sai Y lóe lên ánh sáng lạnh lẽo, một làn sương lạnh dày đặc đột nhiên xuất hiện, tiến về phía trước—",
,,,,,,,,,,,,,,,,,,,
AvgDialog_89068_Content_1,bwJY,avg星辰章3_AvgDialog_C_M.csv,555,AvgDialog,Content,皮克曼,呼……呼……,Huff... huff...,Фу... фу..,Huu… Huu,はあ……はあ……,후……후……,Pfff… pfff,Puh… Puh,Hoo... Hoo,…,Huu... huu...,Thở……thở……,
AvgDialog_89068_Content_2,bwKj,avg星辰章3_AvgDialog_C_M.csv,556,AvgDialog,Content,杜勒赛因,放弃吧，皮克曼，你不是我的对手。,"Give it up, Pickman, you're no match for me.","Сдавайся, Пикман, ты не мой противник.",#N/A,諦めろ、ピクマン、君は私の敵ではない。,"포기해라, 피크먼. 너는 내 상대가 아니다.",#N/A,#N/A,#N/A,ยอมแพ้เถอะ ปิ๊คแมน คุณไม่ใช่คู่ต่อสู้ของฉัน,"Menyerahlah, Pikman, kau bukan lawanku.","Bỏ cuộc đi, Pikeman, ngươi không phải là đối thủ của ta.",
AvgDialog_89068_Content_3,bwKu,avg星辰章3_AvgDialog_C_M.csv,557,AvgDialog,Content,杜勒赛因,卫兵，把他带走。,"Guards, take him.","Солдат, заберите его.",#N/A,衛兵、彼を連れて行け。,"병사, 그를 데려가세요.",#N/A,#N/A,#N/A,ทหารเฝ้า พาตัวเขาไป。,"Penjaga, bawa dia pergi.","Lính gác, hãy dẫn hắn đi.",
AvgDialog_89068_Content_4,bwKF,avg星辰章3_AvgDialog_C_M.csv,558,AvgDialog,Content,食尸鬼士兵,是！,Yes!,Да!,¡Sí!,はい！,예!,Oui !,Ja!,Sim!,ใช่!,Ya!,Đúng!,
AvgDialog_89068_Content_5,bwKQ,avg星辰章3_AvgDialog_C_M.csv,559,AvgDialog,Content,,看着走向自己的士兵，皮克曼挣扎着爬了起来。,"Watching the soldiers approaching, Pickman struggles to get up.","Смотрев на приближающегося солдата, Пикман с трудом поднялся на ноги.",#N/A,自分に向かってくる兵士を見ながら、ピクマンはもがきながら起き上がりました。,"자신을 향해 오는 병사를 바라보며, 피크맨은 힘겹게 기어올랐습니다.",#N/A,#N/A,#N/A,เมื่อเห็นทหารที่เดินมาหาเขา พิคแมนจึงพยายามลุกขึ้น。,"Saat melihat prajurit yang mendekat, Pickman berjuang untuk bangkit.","Nhìn thấy quân sĩ đi về phía mình, Pikman khó khăn lắm mới đứng dậy được.",
AvgDialog_89068_Content_6,bwKX,avg星辰章3_AvgDialog_C_M.csv,560,AvgDialog,Content,皮克曼,你们这些家伙……不可饶恕！我的艺术，绝不允许你们亵渎！,You bunch of scoundrels... unforgivable! My art shall not be desecrated by you!,"Вы, раз уж такие ребята... непрощаемы! Мое искусство, решительно не позволит вам его осквернить!",#N/A,あなたたちこの連中……許されざる者！私の芸術が、決してあなたたちに冒涜されることは許さない！,"너희들, 이 자식들… 용서할 수 없다! 내 예술은 너희들이 모독하는 것을 결코 허락하지 않을 것이다!",#N/A,#N/A,#N/A,พวกคุณพวกนั้น……ไม่อาจให้อภัย! ศิลปะของฉัน จะไม่มีวันยอมให้พวกคุณดูหมิ่น!,"Kalian ini…… tak termaafkan! Kesenian saya, tidak akan membiarkan kalian menghina!","Các bạn cái bọn….. không thể tha thứ! Nghệ thuật của tôi, tuyệt đối không cho phép các bạn xúc phạm!",
AvgDialog_89068_Content_7,bwKY,avg星辰章3_AvgDialog_C_M.csv,561,AvgDialog,Content,,皮克曼闭上眼深吸一口气。围绕在他身边的颜料如同溪流般汇聚在画布之上。,Pickman closes his eyes and takes a deep breath. The paints swirling around him merge onto the canvas like a floating stream.,"Пикман закрывает глаза и глубоко вдыхает. Краски, кружась, собираются на холсте, как поток.",#N/A,ピクマンは目を閉じて深く息を吸いました。彼の周りの絵の具は、溪流のようにキャンバスの上に集まっていきました。,픽맨은 눈을 감고 깊은 숨을 쉬었다. 그의 주위에 있는 색소들이 시냇물처럼 캔버스 위로 모여들었다.,#N/A,#N/A,#N/A,"ปิคแมนหลับตาลง, สูดหายใจลึก. สีสันที่ล้อมรอบเขาสะสมอยู่บนผืนผ้าใบเหมือนกระแสลอยน้ำ.",Pikman menutup mata dan menarik nafas dalam-dalam. Cat yang mengelilinginya berkumpul di kanvas seperti aliran sungai.,"Pikman nhắm mắt lại, hít một hơi thật sâu. Những sắc màu xoay quanh anh như dòng chảy hội tụ trên bức tranh.",
AvgDialog_89068_Content_8,bwKZ,avg星辰章3_AvgDialog_C_M.csv,562,AvgDialog,Content,皮克曼,我的画作，我完美的造物，我将生命与力量赋予你们……来吧，让我们一起，完成一场生的艺术……,"My artwork, my perfect Relic, I have endowed you all with Life and Power... come, let us together create a masterpiece of life...","Мои картины, мои совершенные реликвии, я даровал вам жизнь и силу… Давайте вместе создадим искусство жизни…",#N/A,私の作品、私の完璧なクリエイション、私はあなたたちに生命と力を与えました……さあ、一緒に生の芸術を完成させましょう……,"내 그림, 내 완벽한 창조물, 나는 당신들에게 생명과 힘을 부여했다…… 이리 와라, 우리 함께 생의 예술을 완성하자……",#N/A,#N/A,#N/A,ภาพวาดของฉัน การสร้างสรรค์อันสมบูรณ์แบบของฉัน ฉันมอบชีวิตและพลังให้คุณ...มาสิ เรามาทำงานศิลปะของชีวิตด้วยกันเถอะ...,"Karya seniku, ciptaan sempurna saya, saya mengabdikan hidup dan kekuatan kepada Anda... Ayo, mari kita bersama-sama menciptakan sebuah seni kehidupan...","Tác phẩm của tôi, những di vật hoàn mỹ của tôi, tôi đã ban cho các bạn sự sống và sức mạnh... Hãy cùng nhau hoàn thành một nghệ thuật của sự sống...",
AvgDialog_89068_Content_9,bwLa,avg星辰章3_AvgDialog_C_M.csv,563,AvgDialog,Content,玩家,快看，那些画作！,"Look, those paintings!","Смотри, те картины!",#N/A,ほら、あの絵を見て！,"빠르게 봐, 그 그림들!",#N/A,#N/A,#N/A,ดูสิ ผลงานศิลปะเหล่านั้น!,"Lihat, lukisan-lukisan itu!","Nhìn kìa, những tác phẩm nghệ thuật đó!",
AvgDialog_89068_Content_10,bwJZ,avg星辰章3_AvgDialog_C_M.csv,564,AvgDialog,Content,,随着那些颜料的注入，皮克曼的画作开始颤动起来，仿佛是正在挣扎的困兽。,"As those pigments are injected, Pickman's paintings begin to tremble, as if struggling like a trapped beast.","Когда эти краски были введены, картины Пикмана начали дрожать, как если бы они были заключенными, которые борются.",#N/A,それらの絵の具が注がれると、ピックマンの絵画が震え始め、まるでもがく囚われの獣のようだった。,"그 도료들이 주입되면서, 픽맨의 그림이 떨기 시작하고, 마치 발버둥치는 포로처럼 보였다.",#N/A,#N/A,#N/A,เมื่อการใส่สีนั้นเสร็จสิ้นลง，รูปภาพของปรินิท์เริ่มสั่นไหว，เหมือนสัตว์ที่พยามดิ้นหนี。,"Dengan suntikan cat tersebut, lukisan Pikman mulai bergetar, seolah-olah seekor binatang yang terperangkap sedang berjuang.","Khi những màu sắc đó được tiêm vào, bức tranh của Pickman bắt đầu run rẩy, như thể đó là một con thú khốn khổ đang vật lộn.",
AvgDialog_89068_Content_11,bwKa,avg星辰章3_AvgDialog_C_M.csv,565,AvgDialog,Content,,挣扎愈演愈烈，比你们刚才所遇见的更加可怖的生物，从他那些画作中涌现而出。,"Struggles intensify, and one by one, terrifying creatures surge out from his paintings.","Борьба накаляется, из его картин вытекают существа, более жуткие, чем те, которых вы только что встретили.",#N/A,もがきはますます激しくなり、先程あなた方が出会ったよりも恐ろしい生物が彼の絵から湧き出てきます。,"갈수록 심해지는 투쟁과 함께, 당신들이 전에 봤던 것보다 더 두려운 생물이 그의 그림에서 밖으로 응집합니다。",#N/A,#N/A,#N/A,การต่อสู้ที่รุนแรงยิ่งขึ้น เหนือสิ่งอื่นใดสิ่งมีชีวิตที่น่าสยดสยองมากกว่าที่คุณเคยพบเจอ ปรากฏออกมาจากผลงานของเขา。,"Perjuangan semakin keras, makhluk yang lebih menakutkan dari yang baru saja kamu temui, muncul dari karya lukisannya.","Cuộc đấu tranh ngày càng mạnh mẽ, những sinh vật đáng sợ hơn bạn vừa mới gặp trào ra từ những bức tranh của ông.",
AvgDialog_89068_Content_12,bwKb,avg星辰章3_AvgDialog_C_M.csv,566,AvgDialog,Content,食尸鬼士兵,这、这些是……,These are...,"Эти, эти...",#N/A,これ、これらは……,"이, 이들은……",#N/A,#N/A,#N/A,"นี่, นี่คือ......","Ini, ini adalah...",Những cái này là......,
AvgDialog_89068_Content_13,bwKc,avg星辰章3_AvgDialog_C_M.csv,567,AvgDialog,Content,杜勒赛因,你的能力还是这样令人惊艳，皮克曼。,"Your ability remains as eye-catching as ever, Pickman.","Твои способности по-прежнему впечатляют, Пикман.",#N/A,あなたの能力は相変わらず素晴らしい、ピクマン。,"당신의 능력은 여전히 놀라움을 줍니다, 피크먼.",#N/A,#N/A,#N/A,ความสามารถของคุณยังน่ามหัศจรรย์เช่นเดิม ปิ๊กแมน,"Kemampuanmu tetap menakjubkan, Pikman.","Khả năng của bạn vẫn thật ấn tượng, Pikman.",
AvgDialog_89068_Content_14,bwKd,avg星辰章3_AvgDialog_C_M.csv,568,AvgDialog,Content,杜勒赛因,但亵渎尸体、亵渎艺术之人是你。,But it is <Italic:you> who desecrated corpses and defiled art.,"Но оскверняющий труп, оскверняющий искусство — это ты.",#N/A,しかし、死体を冒涜し、芸術を冒涜するのはあなただ。,시체를 모독하고 예술을 모독한 것은 당신입니다.,#N/A,#N/A,#N/A,แต่ผู้ที่ดูหมิ่นศพและศิลปะคือคุณ。,Tapi orang yang menghina mayat dan seni adalah kamu.,"Nhưng người xúc phạm xác chết, xúc phạm nghệ thuật chính là bạn.",
AvgDialog_89068_Content_15,bwKe,avg星辰章3_AvgDialog_C_M.csv,569,AvgDialog,Content,杜勒赛因,我欣赏你的才华，愿意给你一个认罪的机会。要杀死一位卓绝的画家，我于心不忍。,"I appreciate your talent, and I'd offer a chance for confession. Killing a remarkable artist is something I truly can't bear.",Я ценю твой талант и готов дать тебе шанс признаться. Убить выдающегося художника мне жалко.,#N/A,私はあなたの才能を評価し、あなたに罪を認める機会を与えたいと思っています。卓越した画家を殺すのは、私には忍びません。,"나는 당신의 재능을 높이 평가하며, 당신에게 자백의 기회를 주고 싶다. 훌륭한 화가를 죽이는 것은 내 마음이 용납하지 않는다.",#N/A,#N/A,#N/A,ฉันชื่นชมพรสวรรค์ของคุณ และยินดีให้โอกาสคุณสารภาพ การฆ่าศิลปินชั้นยอดหนึ่งคนนั้น ฉันทำใจลำบาก,Saya menghargai bakatmu dan bersedia memberimu kesempatan untuk mengakui kesalahanmu. Saya tidak tega membunuh seorang pelukis yang luar biasa.,"Tôi trân trọng tài năng của bạn, sẵn lòng cho bạn một cơ hội để nhận tội. Tôi không nỡ giết một họa sĩ xuất sắc.",
