Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI,
AvgDialog_72005_Content_20,apFy,avg星辰章1_AvgDialog_C_M.csv,502,AvgDialog,Content,熔毁·朵尔NF,你听见了，和那些异变体听见的一样的声音。,"You hear it, the same sound that those mutated beings hear.","Ты услышал это — тот же звук, что и у тех мутантов.",#N/A,あなたも聞いた、その異変体たちが聞いたのと同じ音声を。,당신이 들었죠. 변이체들이 들은 것과 같은 소리를.,#N/A,#N/A,#N/A,คุณได้ยินแล้ว เสียงเดียวกันกับที่สิ่งมีชีวิตกลายพันธุ์ได้ยิน,"Kamu mendengarnya, suara yang sama yang didengar oleh para mutan tersebut.",Bạn đã nghe thấy âm thanh giống như những gì các sinh vật biến dị đã nghe.,
AvgDialog_72005_Content_21,apFz,avg星辰章1_AvgDialog_C_M.csv,503,AvgDialog,Content,,朵尔的声音中唯有无机质的冰冷，与她相比，那些呼唤反而弥散着名为痛苦的温度。,"Doll's voice contains only an inorganic coldness, and compared to her, those calls instead carry a sense of pain.","В звуке Доры ощущалась лишь безжизненная холодность, и в отличие от неё, те призывы, напротив, рассеивали температуру, называемую болью.",#N/A,ドルの声には無機質な冷たさしかなく、彼女と比べると、その呼び出しは苦しみという名の温もりを帯びている。,"돌의 소리에는 오직 무기질의 차가움만이 존재하며, 그녀에 비해 그 호출에는 고통의 온기가 담겨 있었다.",#N/A,#N/A,#N/A,เสียงของดอร์มีเพียงความเย็นชาที่ไร้ซึ่งอารมณ์ เมื่อเปรียบเทียบกับเธอแล้ว การเรียกเหล่านั้นกลับกระจายความอบอุ่นที่ชื่อว่าความเจ็บปวด,"Suara Boneka hanya memiliki kebekuan tanpa emosi, dan dibandingkan dengannya, panggilan-panggilan itu justru membawa suhu yang disebut penderitaan.","Giọng của đóa chỉ có sự lạnh lùng vô cơ, so với cô ấy, những tiếng gọi kia lại mang theo nhiệt độ của nỗi đau.",
AvgDialog_72005_Content_22,apFA,avg星辰章1_AvgDialog_C_M.csv,504,AvgDialog,Content,熔毁·朵尔NF,你静下心，去捕捉它。那些银芯中的灵性太过微弱，仪器无法检测其波动。这是只有你能做到的事情。,You calm your mind and try to capture it. The spirituality in those Silvers is too weak for the instruments to detect its fluctuations. This is something only you can accomplish.,"Ты успокаиваешься и сосредотачиваешься, чтобы уловить их. Духовность в серебряных ядрах слишком слаба, приборы не могут обнаружить их колебания. Это то, что можешь сделать только ты.",#N/A,あなたは心を静め、それを捉えようとする。銀芯に宿る霊性はあまりにも微弱で、機器ではその波動を検出できない。これはあなただけができることだ。,당신은 마음을 가라앉히고 그것을 포착하려고 합니다. 은심 속의 영성이 너무 약해 기계로는 그 진동을 감지할 수 없습니다. 이 일은 오직 당신만이 할 수 있는 것입니다。,#N/A,#N/A,#N/A,คุณสงบจิตใจและพยายามสัมผัสมัน ความลึกลับในเงินใจนั้นอ่อนไหวเกินกว่าที่เครื่องมือจะวัดได้ มีเพียงคุณเท่านั้นที่สามารถทำสิ่งนี้ได้,"Kamu menenangkan diri, mencoba menangkapnya. Spiritualitas di dalam Perak terlalu lemah, instrumen tidak bisa mendeteksi fluktuasinya. Ini adalah sesuatu yang hanya bisa kamu lakukan.","Bạn hãy bình tâm lại và cố gắng nắm bắt nó. Linh tính trong bạc tâm quá mỏng manh, thiết bị không thể phát hiện dao động của chúng. Chỉ có bạn mới có thể làm được việc này.",
AvgDialog_72005_Content_23,apFB,avg星辰章1_AvgDialog_C_M.csv,505,AvgDialog,Content,,来自遥远不明之地模糊不清的手鼓声，眼前浮现不见天日的密径。,"Drumbeats from distant, unknown lands echo indistinctly, and a sunless path appears before your eyes.","Раздаётся нечёткий звук тамбурина из далёкого и загадочного места, перед глазами возникает мрачная тропа, скрытая от солнца.",#N/A,遠くの不明な場所から朧げな手鼓の音が聞こえ、眼前には日の見えない密径が浮かび上がる。,"먼 곳에서 들려오는 희미한 타악기 소리, 눈앞에 햇빛이 비치지 않는 좁은 길이 떠오른다.",#N/A,#N/A,#N/A,เสียงกลองมือที่เลือนลางจากดินแดนไกลโพ้นซึ่งไม่อาจระบุได้ ภาพของเส้นทางลับที่มืดสลัวไร้แสงตะวันปรากฏขึ้นเบื้องหน้า,"Dari tempat yang jauh dan tak terdefinisikan, terdengar samar-samar suara rebana, sementara di hadapan muncul jalan sempit yang gelap tanpa sinar matahari.","Tiếng trống tay mờ ảo từ một nơi xa xôi không rõ, trước mắt hiện ra lối đi khuất không thấy ánh sáng.",
AvgDialog_72005_Content_24,apFC,avg星辰章1_AvgDialog_C_M.csv,506,AvgDialog,Content,,污秽淤泥与雕花岩石在偏光的迷瘴中变化莫测，歪曲的投影仿若不可知的鬼魅。,"The filthy sludge and carved rocks are ever-changing in the polarized miasma, with distorted shadows resembling unknowable phantoms.","Загрязнённый ил и резной камень непредсказуемо меняются в поляризованном тумане, искажённая проекция словно неведомый призрак.",#N/A,汚れた泥と彫刻された岩石が偏光の霧の中で変幻し、歪んだ投影は知られぬ鬼魅のようだ。,"오염된 진창과 조각된 암석이 편광의 안개 속에서 변화무쌍하며, 왜곡된 프로젝션은 마치 알 수 없는 유령처럼 보인다.",#N/A,#N/A,#N/A,โคลนสกปรกและหินแกะสลักเปลี่ยนแปลงอย่างไม่หยุดยั้งในหมอกที่เปลี่ยนแปลงไปตามแสงโพลาไรซ์ เงาสะท้อนที่บิดเบี้ยวเหมือนภูติผีที่ไม่อาจรู้ได้,"Lumpur kotor dan batu berukir berubah secara tak terduga di dalam kabut yang menyilaukan, bayangan yang terdistorsi seolah-olah hantu yang misterius dan tak terjangkau.","Bùn lầy ô uế và đá chạm khắc hoa văn trong sương mù phân cực thay đổi khôn lường, hình bóng méo mó tựa như quỷ mị không thể hiểu.",
AvgDialog_72005_Content_25,apFD,avg星辰章1_AvgDialog_C_M.csv,507,AvgDialog,Content,,咚咚、咚咚。,"Thud, thud. Thud, thud.","Дзынь, дзынь.",#N/A,ドンドン、ドンドン。,"통통, 통통.",#N/A,#N/A,#N/A,ตุบๆ ตุบๆ,"Dung dung, dung dung.","Đông đông, đông đông.",
AvgDialog_72005_Content_26,apFE,avg星辰章1_AvgDialog_C_M.csv,508,AvgDialog,Content,,手鼓声愈发急促，你低头看去，乌黑的水面已经浸透你的脚踝，催促着你踏上前往黑暗梦境旅途。,"The sound of the hand drum grew increasingly urgent, and as you looked down, you saw that the pitch-black water had already soaked your ankles, urging you to embark on the journey into the dark Dream.","Звук тамбурина становится всё более интенсивным, ты опускаешь взгляд и видишь, что тёмная вода уже достигла твоих лодыжек, подталкивая тебя перейти на путь к темному сновидению.",#N/A,手鼓の音がますます早くなり、あなたは下を向いてみると、黒い水面がすでに足首まで浸かっており、あなたをダーク夢の旅へと促しています。,"손북 소리가 점점 빨라지고, 당신은 고개를 숙여 보니 검은 물이 이미 발목까지 적셔져 있어, 당신을 어두운 꿈의 여정으로 전향하도록 재촉하고 있습니다.",#N/A,#N/A,#N/A,เสียงกลองเร่งรีบขึ้น คุณก้มลงมอง ผิวน้ำสีดำได้ท่วมข้อเท้าของคุณแล้ว เร่งรัดให้คุณก้าวสู่การเดินทางไปยังความฝันอันมืดมิด,"Suara tambor semakin cepat, kamu menunduk dan melihat permukaan air yang hitam sudah merendam pergelangan kakimu, mendorongmu untuk melangkah ke dalam perjalanan menuju Mimpi gelap.","Tiếng trống tay càng lúc càng gấp gáp, bạn cúi đầu nhìn xuống, mặt nước đen ngòm đã bao phủ mắt cá chân bạn, đẩy mạnh bạn bước vào chuyến hành trình tới giấc mơ tối tăm.",
AvgDialog_72005_Content_27,apFF,avg星辰章1_AvgDialog_C_M.csv,509,AvgDialog,Content,,你深呼吸，清空晕眩的头脑，勉强维系肢体的平衡，在黏稠的深水中轻轻抬起脚步，慢慢向前踱去……,"You took a deep breath, clearing the dizziness in your mind, barely maintaining your balance, and gently lifted your feet in the thick, deep water, slowly pacing forward...","Ты делаешь глубокий вдох, очищаешь голову от головокружения, с трудом поддерживаешь равновесие тела, медленно поднимаешь ноги в густой воде и осторожно продвигаешься вперёд..",#N/A,あなたは深呼吸し、めまいがする頭を整理し、かろうじて体のバランスを保ちながら、粘っこい深い水中で足を軽く上げ、ゆっくりと前へと進んでいく……,"당신은 깊게 숨을 들이쉬고, 현기증이 든 머리를 비우며, 간신히 몸의 균형을 유지하면서 끈적한 깊은 물에서 발걸음을 들어 올려 천천히 앞으로 걸어갑니다……",#N/A,#N/A,#N/A,คุณสูดหายใจลึก ๆ ขจัดความมึนงงในหัว ฝืนรักษาสมดุลของร่างกาย ค่อย ๆ ยกเท้าขึ้นในน้ำลึกที่เหนียวหนืด และเดินไปข้างหน้าช้า ๆ …,"Kamu menarik napas dalam-dalam, mengosongkan pikiran yang pusing, berusaha menjaga keseimbangan tubuh, perlahan mengangkat langkah di air kental yang dalam, dan pelan-pelan melangkah maju…","Bạn hít sâu, làm dịu đầu óc choáng váng, cố gắng giữ thăng bằng, nhẹ nhàng bước đi trong làn nước đặc quánh, từ từ tiến về phía trước…",
AvgDialog_72005_Content_28,apFG,avg星辰章1_AvgDialog_C_M.csv,510,AvgDialog,Content,,你的口舌干涩，似被灰烬填满。,"Your mouth feels dry, as if filled with ashes.","Твои губы пересохли, как будто их заполнил пепел.",#N/A,あなたの口は乾き、灰烬で満たされているかのようだ。,당신의 입안이 마치 재로 가득 차 있듯 말라 있습니다.,#N/A,#N/A,#N/A,ปากและลิ้นของคุณแห้งผาก ราวกับถูกเถ้าถ่านเติมเต็ม,"Mulutmu terasa kering, seolah-olah dipenuhi oleh abu.","Miệng bạn khô khan, như bị tro tàn lấp đầy.",
AvgDialog_72005_Content_29,apFH,avg星辰章1_AvgDialog_C_M.csv,511,AvgDialog,Content,玩家,他们诞生于灰烬之中，相互拥抱和融合……,"They were born from the ashes, embracing and merging with one another...","Они родились из пепла, обнимаясь и сливаясь друг с другом..",#N/A,彼らは灰の中から生まれ、互いに抱擁し、融合する……,그들은 재에서 태어나 서로를 안고 융합되었습니다…,#N/A,#N/A,#N/A,พวกเขาเกิดจากขี้เถ้า โอบกอดและหลอมรวมเข้าด้วยกัน..,"Mereka dilahirkan dari abu, saling berpelukan dan menyatu...","Họ được sinh ra từ tro tàn, ôm lấy và hòa nhập nhau…",
AvgDialog_72005_Content_30,apFJ,avg星辰章1_AvgDialog_C_M.csv,512,AvgDialog,Content,,呼吸之间，永无止境的烟尘将你深深掩埋，你竭力睁眼，和万千生灵一道抬头望穿这无尽的尘霾。,"Between breaths, an endless cloud of dust buries you deeply. You struggle to open your eyes and, along with countless beings, look up through this unending haze.","В промежутке между вдохами бесконечная пыль навсегда погребает тебя заживо. Ты с усилием открываешь глаза и, вместе с бесчисленными существами, поднимаешь голову, чтобы пронзить взглядом эту бесконечную пыльную мглу.",#N/A,呼吸の間に、永遠に終わりのない煙塵があなたを深く覆い、あなたは必死で目を開け、無数の生命と共にこの果てしない塵埃を見つめる。,"호흡 사이에, 영원히 끝나지 않는 먼지가 너를 깊이 덮어버린다. 너는 눈을 힘껏 뜨고, 수많은 생명들과 함께 이 끝없는 먼지를 뚫어보려 한다.",#N/A,#N/A,#N/A,ในช่วงการหายใจ ฝุ่นควันหนาทึบได้ปกคลุมคุณไว้อย่างแน่นหนา คุณพยายามลืมตาขึ้น และพร้อมกับสิ่งมีชีวิตนับหมื่นมองทะลุผ่านม่านฝุ่นที่ไม่มีจุดสิ้นสุดนี้,"Di antara napas, debu yang tak berkesudahan menenggelamkanmu sepenuhnya. Dengan segenap tenaga, kau membuka mata dan bersama ribuan makhluk lainnya menatap menembus debu tebal tanpa akhir ini.","Giữa hơi thở, khói bụi vô tận chôn vùi bạn sâu, bạn gắng gượng mở mắt, cùng với muôn loài ngẩng đầu nhìn xuyên qua lớp bụi mù dày đặc.",
AvgDialog_72005_Content_31,apFK,avg星辰章1_AvgDialog_C_M.csv,513,AvgDialog,Content,玩家,他们向往着……,They yearn for...,Они стремятся к..,#N/A,彼らは……憧憬しています,그들은……을 동경한다.,#N/A,#N/A,#N/A,พวกเขาปรารถนาที่จะ..,Mereka mengharapkan...,Họ khao khát…,
AvgDialog_72005_Content_32,apFL,avg星辰章1_AvgDialog_C_M.csv,514,AvgDialog,Content,,远方苍白的天空中，高悬着一轮模糊的太阳。,A blurry sun hangs high in the pale sky of the distance.,"Вдалеке на тускло-бледном небе висит размытое, словно скрытое дымкой, солнце.",#N/A,遠くの薄白い空に、ぼんやりと浮かぶ太陽が高くかかっている。,먼 곳 창백한 하늘에 모호한 태양이 높이 걸려 있다.,#N/A,#N/A,#N/A,ไกลลิบลับท้องฟ้าสีซีด มีดวงอาทิตย์พร่ามัวแขวนอยู่สูง,"Di langit pucat yang jauh, tergantung sebuah matahari yang tampak kabur.","Xa xôi, trên bầu trời nhợt nhạt, mặt trời mờ treo cao.",
AvgDialog_72005_Content_33,apFM,avg星辰章1_AvgDialog_C_M.csv,515,AvgDialog,Content,,悬垂于天际的黑色日轮，像一颗被遗忘的古老的瞳孔，沉默地凝视着这片盘旋噩梦、被灰雾掩埋的大地。,"The black solar wheel suspended in the sky, like an ancient forgotten Pupil, silently gazes upon the nightmare-infested, mist-shrouded land.","Висящее на горизонте черное солнце, словно древний забытый зрачок, молча взирает на эту землю, покрытую кошмаром и серой дымкой.",#N/A,天際に吊り下がる黒い日輪は、忘れられた古代の瞳孔のようであり、この悪夢が渦巻き、灰色の霧に覆われた大地を沈黙して、見つめている。,"하늘 끝에 매달린 검은 일륜은 잊힌 고대의 동공처럼, 이 악몽이 소용돌이치는 회색 안개에 잠긴 대지를\n 침묵하며 응시하고 있다.",#N/A,#N/A,#N/A,ดวงอาทิตย์สีดำที่ลอยอยู่บนขอบฟ้า เหมือนรูม่านตาโบราณที่ถูกลืม จ้องมองอย่างเงียบงันไปยังผืนดินที่โอบล้อมด้วยฝันร้ายและถูกปกคลุมด้วยหมอกสีเทา,"Matahari hitam yang tergantung di cakrawala, seperti murid kuno yang terlupakan, dengan diam menatap tanah yang dipenuhi mimpi buruk dan tertutup kabut abu-abu.","Mặt trời đen treo lơ lửng trên bầu trời, giống như một còng kinh cổ xưa bị lãng quên, lặng lẽ nhìn xuống vùng đất này, nơi ác mộng xoáy tròn và chìm trong sương xám.",
AvgDialog_72005_Content_34,apFN,avg星辰章1_AvgDialog_C_M.csv,516,AvgDialog,Content,,光线无法穿透它，反而被它吞噬。轮廓泛着的游离波纹仿佛编织着永恒的仪式，宣告不可逆转不可言说的终结。,"Light cannot penetrate it but is rather devoured by it. The rippling contours weave an eternal ritual, declaring an irreversible and unspeakable end.","Свет не может проникнуть сквозь него, наоборот, оно поглощает его. Контур, испускающий неустойчивые волны, словно плетет вечный ритуал, возвещая необратимый и непостижимый конец.",#N/A,光線はそれを透過することができず、かえってそれが光線を呑み込む。輪郭に浮かぶ遊離波紋は、永遠の儀式を織り成し、逆転不能・言語化できない終焉を告げる。,"빛이 그것을 통과할 수 없고, 오히려 그것에 의해 흡수된다. 윤곽을 감싸는 부유하는 파동은 영원한 의식을 짜는 것처럼 보이며, 돌이킬 수 없고 말로 표현할 수 없는 종말을 선포한다.",#N/A,#N/A,#N/A,แสงไม่สามารถทะลุผ่านมันได้ แต่กลับถูกมันกลืนกิน ริ้วคลื่นที่ลอยวนรอบเส้นขอบนั้นราวกับกำลังสานพิธีกรรมนิรันดร์ ประกาศการสิ้นสุดที่ไม่อาจย้อนกลับหรือเอ่ยเป็นคำพูดได้,"Cahaya tidak dapat menembusnya, malah dimakannya. Garis besar yang memancarkan riak yang mengambang seolah-olah sedang menenun ritual abadi, menyatakan akhir yang tak terbalikkan dan tak terucapkan.","Ánh sáng không thể xuyên thấu qua nó, trái lại bị nó nuốt chửng. Đường viền phảng phất những gợn sóng tự do như đang dệt nên một nghi lễ vĩnh cửu, tuyên bố một kết thúc không thể đảo ngược và không thể diễn tả.",
AvgDialog_72005_Content_35,apFO,avg星辰章1_AvgDialog_C_M.csv,517,AvgDialog,Content,,已然降临的终结。,The arrival of the end.,Уже прибытие конца.,#N/A,既に到来した 終焉。,종말이 이미 강림했다.,#N/A,#N/A,#N/A,จุดจบได้ปรากฏขึ้นแล้ว。,Kedatangan akhir yang telah tiba.,Đã thực sự đến hồi kết.,
,,,,,,,,,,,,,,,,,,,
Stage_70930_Name,aUdq,g关卡_Stage_A.csv,308,Stage,Name,,空心人,Hollow One,Пустотелый человек,#N/A,ホロウマン,공허한 자,#N/A,#N/A,#N/A,คนกลวง,Manusia Berongga,Người vô tâm,
Stage_70930_Desc,aUdp,g关卡_Stage_A.csv,308,Stage,Desc,,眼睛，我不敢在梦中相遇\n在死亡的梦幻国土,"Eyes, I dare not meet in dreams\nWithin the fantastical realm of death.","Глаза, я не осмеливаюсь встретиться во сне\nв стране мертвых грез",#N/A,目、私は夢の中で出会うのが恐れています\n死の幻想の国で,"눈, 나는 꿈에서 마주치는 것이 두려워\n죽음의 환상의 땅에서",#N/A,#N/A,#N/A,ดวงตาของฉัน ฉันไม่กล้าพบในความฝัน\nในดินแดนฝันแห่งความตาย,"Mata, aku tidak berani bertemu dalam mimpi\nDi negeri impian kematian","Đôi mắt, tôi chẳng dám đối mặt trong giấc mơ\ntrên miền đất mơ màng của cái chết",
Stage_72063_Name,aUfG,g关卡_Stage_A.csv,350,Stage,Name,,空心人,Hollow One,Пустотелый человек,#N/A,ホロウマン,공허한 자,#N/A,#N/A,#N/A,คนกลวง,Manusia Berongga,Người vô tâm,
Stage_72063_Desc,aUfF,g关卡_Stage_A.csv,350,Stage,Desc,,眼睛，我不敢在梦中相遇\n在死亡的梦幻国土,"Eyes, I dare not meet in dreams\nWithin the fantastical realm of death.","Глаза, я не осмеливаюсь встретиться во сне\nв стране мертвых грез",#N/A,目、私は夢の中で出会うのが恐れています\n死の幻想の国で,"눈, 나는 꿈에서 마주치는 것이 두려워\n죽음의 환상의 땅에서",#N/A,#N/A,#N/A,ดวงตาของฉัน ฉันไม่กล้าพบในความฝัน\nในดินแดนฝันแห่งความตาย,"Mata, aku tidak berani bertemu dalam mimpi\nDi negeri impian kematian","Đôi mắt, tôi chẳng dám đối mặt trong giấc mơ\ntrên miền đất mơ màng của cái chết",
AvgDialog_71993_Content_1,apzN,avg星辰章1_AvgDialog_C_M.csv,518,AvgDialog,Content,,空心人,Hollow Person,Пустотелый человек,#N/A,ホロウマン,공허인,#N/A,#N/A,#N/A,คนกลวง,Manusia Berongga,Người vô tâm,
AvgDialog_71993_Content_2,apzY,avg星辰章1_AvgDialog_C_M.csv,519,AvgDialog,Content,,济世大圣堂前,In front of the Church of Redemption,Перед Великим святилищем спасать мир,#N/A,救世大聖堂前,구세 대성당 앞,#N/A,#N/A,#N/A,หน้าโบสถ์ช่วยโลก,Depan Gereja Penebusan,Trước đền thánh cứu thế,
AvgDialog_71993_Content_3,apAj,avg星辰章1_AvgDialog_C_M.csv,520,AvgDialog,Content,熔毁·朵尔NF,你确信这里就是你要找的避难所？,Are you certain this is the shelter you're searching for?,"Ты уверен, что это то убежище, которое ты хочешь найти?",#N/A,あなたは本当にこれが探していた避難所だと確信していますか？,당신이 찾고 있는 피난처가 여기 맞습니까?,#N/A,#N/A,#N/A,คุณแน่ใจหรือว่าที่นี่คือที่หลบภัยที่คุณกำลังตามหา?,Apakah kamu yakin bahwa ini adalah tempat berlindung yang kamu cari?,Bạn có chắc đây chính là nơi trú ẩn bạn đang tìm kiếm?,
AvgDialog_71993_Content_4,apAu,avg星辰章1_AvgDialog_C_M.csv,521,AvgDialog,Content,玩家,这里的境况，与济贫院钟楼，不说一模一样，至少是非常相似……,"The situation here is very similar to that of the <Orphanage> bell tower, if not exactly the same...","Ситуация здесь, если не идентична, то по крайней мере очень похожа на ситуацию в башне дома для бедных..",#N/A,ここでの状況は、貧民院の鐘楼と完全に同じとは言えないまでも、非常に似ている…,"여기의 상황은 빈민원 종탑과, 비록 완전히 동일하지는 않더라도 적어도 매우 유사합니다…",#N/A,#N/A,#N/A,สภาพที่นี่คล้ายกับหอระฆังของสถานสงเคราะห์คนจน ถึงแม้จะไม่เหมือนกันเป๊ะ แต่ก็ใกล้เคียงมาก..,"Kondisi di sini, dibandingkan dengan menara jam di panti asuhan, meskipun tidak persis sama, setidaknya sangat mirip…","Tình cảnh ở đây rất giống với tháp chuông của trại tế bần. Dù không thể nói là y hệt, nhưng ít nhất cũng rất tương đồng…",
AvgDialog_71993_Content_5,apAz,avg星辰章1_AvgDialog_C_M.csv,522,AvgDialog,Content,玩家,大量的融蚀异变体包围了整座教堂……,A large number of Dissolution anomalies surrounded the entire church...,Множество мутантов с признаками растворения окружили всю церковь..,#N/A,大量の融食異変体が教会全体を包囲した…,대량의 융식 이변체가 전체 교회를 포위했습니다…,#N/A,#N/A,#N/A,การหลอมกร่อนจำนวนมากได้ล้อมรอบโบสถ์ทั้งหมด..,Sejumlah besar anomali pelarutan mengelilingi seluruh gereja…,Một lượng lớn thể dị biến rỗng đã bao vây toàn bộ nhà thờ……,
AvgDialog_71993_Content_6,apAA,avg星辰章1_AvgDialog_C_M.csv,523,AvgDialog,Content,玩家,等等，前面那个是……,"Wait a moment, the one ahead is...","Подождите, впереди это..",#N/A,等等、前面のそれは……,"기다려, 앞에 있는 건…",#N/A,#N/A,#N/A,เดี๋ยว ข้างหน้านั่นคือ..,"Tunggu, di depan sana ada...","Đợi chút, cái phía trước là…",
AvgDialog_71993_Content_7,apAB,avg星辰章1_AvgDialog_C_M.csv,524,AvgDialog,Content,奥吉尔,让开！不得阻挡骑士的道路！,Out of the way! Do not block the knight's path!,Отойди! Не мешай пути рыцаря!,#N/A,道を空けろ！騎士の進路を阻んではならない！,길을 비켜! 기사의 길을 막지 마!,#N/A,#N/A,#N/A,หลีกทาง! อย่าขวางทางของอัศวิน!,Minggir! Jangan menghalangi jalan Ksatria!,Dừng lại! Cấm cản đường hiệp sĩ!,
AvgDialog_71993_Content_8,apAC,avg星辰章1_AvgDialog_C_M.csv,525,AvgDialog,Content,,小小的身影张开黑色的护盾，朝你们而来。,The tiny figure opened a black shield and approached you.,Маленькая фигурка раскрыла чёрный щит и двинулась к вам.,#N/A,小さな姿が黒いシールドを展開し、あなたたちの方へ向かってくる。,작은 그림자가 검은색 방어막을 펼쳐 여러분에게 다가옵니다.,#N/A,#N/A,#N/A,ร่างบางเปิดโล่สีดำและค่อยๆ เดินเข้าหาพวกคุณ。,"Sosok kecil membuka perisai hitam, lalu bergerak menuju kalian.","Hình dáng nhỏ bé mở rộng lá chắn màu đen, hướng về phía các bạn.",
AvgDialog_71993_Content_9,apAD,avg星辰章1_AvgDialog_C_M.csv,526,AvgDialog,Content,奥吉尔,你们！是幸存者吗？快跟我进来！,"You! Are you survivors? Quickly, come in!","Вы! Вы выжившие? Быстро, идите за мной!",#N/A,あなたたち！生存者ですか？早く中に入って！,"너희들! 생존자들이야? 빨리 들어와, 서둘러!",#N/A,#N/A,#N/A,พวกคุณ! เป็นผู้รอดชีวิตใช่ไหม? ตามฉันเข้ามาเร็ว!,"Kalian! Apakah kalian penyintas? Cepat, ikuti aku masuk!",Các người! Có phải các người là người sống sót không? Nhanh vào đây với tôi!,
AvgDialog_71993_Content_10,apzO,avg星辰章1_AvgDialog_C_M.csv,527,AvgDialog,Content,萨尔瓦多,……父神，请赐予那些罹难者安宁与解脱，抚慰他们受苦的灵魂。,"......Father God, please grant peace and release to those who have perished, and comfort their suffering souls.","......Отец Небесный, даруй покой и освобождение тем, кто пострадал, утешь их души.",#N/A,……父神、罹難者に安らぎと解放を授け、彼らの苦しみの魂をなぐさめてください。,"……부신님, 죽은 이들에게 평안과 해방을 주시고, 고통받은 영혼들을 위로해 주소서.",#N/A,#N/A,#N/A,……ท่านบิดาแห่งฟ้าโปรดประทานความสงบสุขและความหลุดพ้นแก่ผู้ที่ประสบภัย และปลอบโยนวิญญาณที่ทุกข์ทรมานของพวกเขา,"…Ya Tuhanku, berikanlah ketenangan dan pembebasan bagi mereka yang telah meninggal, serta hiburlah jiwa-jiwa mereka yang menderita.","……Thần Cha, xin ban cho những người gặp nạn sự an bình và giải thoát, xoa dịu những linh hồn đau khổ.",
AvgDialog_71993_Content_11,apzP,avg星辰章1_AvgDialog_C_M.csv,528,AvgDialog,Content,萨尔瓦多,愿您的医治之手降临在受苦者身上，愿您存在的光芒驱散抓住我们灵魂的恐惧黑暗。,"May your healing hand descend upon the suffering, may the light of your existence dispel the fear and darkness that grips our souls.","Да снизойдет ваша целительная рука на страдающих, да осветит ваш свет страх, который держит наши души во тьме.",#N/A,あなたの癒しの手が苦しむ者に降臨しますように。あなたの存在の光が私たちの魂をつかむ恐怖の闇を追い払いますように。,당신의 치유의 손이 고통 받는 자에게 강림하길 원한다，당신 존재의 광채가 우리 혼을 사로잡은 두려운 어둠을 몰아내길 원합니다。,#N/A,#N/A,#N/A,ขอให้มือลิขิตของท่านมาถึงผู้ที่เป็นทุกข์ ขอให้แสงสว่างของท่านขับไล่ความมืดซึ่งเป็นต้นเหตุของความกลัวจากจิตวิญญาณของเรา,"Semoga tangan penyembuhan-Mu datang kepada mereka yang menderita, semoga cahaya keberadaan-Mu mengusir kegelapan menakutkan yang mencengkeram jiwa kami.","Nguyện đôi tay chữa lành của bạn đến với những người chịu đau khổ, nguyện ánh sáng của sự tồn tại của bạn xua tan nỗi sợ hãi tối tăm bao trùm linh hồn chúng tôi.",
AvgDialog_71993_Content_12,apzQ,avg星辰章1_AvgDialog_C_M.csv,529,AvgDialog,Content,萨尔瓦多,咳、咳！——,"Cough, cough! —","Кх, кх!—— ",#N/A,咳、咳！――,"기침, 기침!——",#N/A,#N/A,#N/A,"ไอ, ไอ! ——","Hek, hek!—— ","Ho, ho! —— ",
AvgDialog_71993_Content_13,apzR,avg星辰章1_AvgDialog_C_M.csv,530,AvgDialog,Content,于丽埃特八章,你的身体都快透明了。,Your body is almost transparent.,Твоё тело почти стало прозрачным.,#N/A,あなたのからだがほとんど透明になっています。,너의 몸이 거의 투명해졌어.,#N/A,#N/A,#N/A,ร่างกายของคุณเกือบจะโปร่งใสแล้ว。,Tubuhmu hampir transparan.,Thân thể của bạn gần như trong suốt rồi.,
AvgDialog_71993_Content_14,apzS,avg星辰章1_AvgDialog_C_M.csv,531,AvgDialog,Content,萨尔瓦多,于丽埃特……父神会包容所有人的罪恶，但在你为执行异端仪式显露哪怕半分悔悟之心之前，在圣堂现身恐怕并非恰当之举。,"Juliette... The Father God will forgive all sins, but until you show even a hint of repentance for performing the heretical ritual, appearing in the Church may not be appropriate.","Юлиетт... Отец-Бог простит грехи всех людей, но до тех пор, пока ты не выкажешь и толики раскаяния за выполнение еретических ритуалов, явиться в святилище вряд ли будет правильным.",#N/A,ユリエット……父なる神はすべての罪を許しますが、異端の儀式を行ったことに対して半分でも後悔の心が芽生えるまで、聖堂に姿を見せるのは適切ではないでしょう。,"유리엣트……부신은 모든 사람의 죄를 용서하시지만, 이단 의식을 수행한 당신이 반성의 마음을 조금이라도 드러내기 전에는 성당에 나타나는 것이 적절하지 않을 것입니다.",#N/A,#N/A,#N/A,ยูลีเอต... พระบิดาจะทรงอภัยบาปของทุกคน แต่จนกว่าคุณจะแสดงความสำนึกผิดแม้เพียงเล็กน้อยในการทำพิธีกรรมแปลกแยก การมาปรากฏตัวที่โบสถ์อาจไม่ใช่สิ่งที่สมควร,"Juliette... Ayah akan mengampuni semua dosa manusia, namun sebelum kamu menunjukkan sedikit pun rasa penyesalan atas pelaksanaan ritual sesat, kemunculan di Gereja mungkin bukan langkah yang tepat.","Yu Li-ét… Đấng Tối Cao sẽ bao dung mọi tội lỗi, nhưng trước khi bạn có chút hối hận về việc thực hiện nghi lễ dị giáo, việc xuất hiện tại đền thánh có lẽ không phải là điều phù hợp.",
