Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
RelicConfig_13937_Name,aJtH,z造物_RelicConfig_A.csv,199,RelicConfig,Name,,日常挑战周替造物2,Weekly Replacement Relic 2 for Daily Challenges,Еженедельные испытания: Создание 2,"Desafío diario, creación semanal 2",日常チャレンジ週替造物2,일상 도전 주간 대체 창조 2,Défi quotidien Création hebdomadaire 2,Wöchentliche Herausforderung 2,Desafio Diário Substituto 2,สิ่งสร้างประจำสัปดาห์2,Tantangan Harian Mingguan Relik 2,Thử thách hàng ngày: Sáng tạo thay phiên 2
RelicConfig_13937_Desc,aJtG,z造物_RelicConfig_A.csv,199,RelicConfig,Desc,,这是个没有效果的周替造物2,This is a weekly Relic with no Effect 2,"Это создание без эффекта, неделя 2",Es un objeto de misión semanal sin efecto 2,これは効果のない週替わりのつくりもの2番です,이것은 효과가 없는 주간 대체 조물주 2입니다,C'est un objet de quête hebdomadaire sans effet 2,Das ist ein wirksames Wochenrelikt 2,É um item de missão semanal sem efeito 2,นี่คือสิ่งสร้างที่ไม่มีผลในเปลี่ยนสัปดาห์ 2,Ini adalah Relik pengganti mingguan tanpa Efek 2,Đây là một vật phẩm xoay tua hàng tuần không có hiệu ứng 2
RelicConfig_13937_BattleDesc,aJtF,z造物_RelicConfig_A.csv,199,RelicConfig,BattleDesc,,这是个没有效果的周替造物2,This is a weekly Relic with no Effect 2,"Это создание без эффекта, неделя 2",Es un objeto de misión semanal sin efecto 2,これは効果のない週替わりのつくりもの2番です,이것은 효과가 없는 주간 대체 조물주 2입니다,C'est un objet de quête hebdomadaire sans effet 2,Das ist ein wirksames Wochenrelikt 2,É um item de missão semanal sem efeito 2,นี่คือสิ่งสร้างที่ไม่มีผลในเปลี่ยนสัปดาห์ 2,Ini adalah Relik pengganti mingguan tanpa Efek 2,Đây là một vật phẩm xoay tua hàng tuần không có hiệu ứng 2
RelicConfig_13936_Name,aJtD,z造物_RelicConfig_A.csv,200,RelicConfig,Name,,日常挑战周替造物3,Daily Challenge - Weekly Relic 3,Еженедельные испытания повседневной жизни: Создание 3,"Desafío diario, creación semanal 3",日常チャレンジ週替造物3,일상 도전 주간 대체 조물주 3,Défi quotidien Création hebdomadaire 3,Wöchentliche Herausforderung 3,Desafio Diário Substituto 3,ภารกิจประจำวันท้าทายรายสัปดาห์หมุนเวียน สิ่งสร้างชุดที่ 3,Tantangan Harian Mingguan Relik 3,Thử thách hàng ngày: Sáng tạo theo tuần 3
RelicConfig_13936_Desc,aJtC,z造物_RelicConfig_A.csv,200,RelicConfig,Desc,,这是个没有效果的周替造物3,This is a weekly Relic with no Effect 3,Это создание без эффекта недельной замены 3,Es un objeto de misión semanal sin efecto 3,これは効果のない週替わりのつくりものです,이것은 3 주간 대체 창조로 효과가 없습니다.,C'est un objet de quête hebdomadaire sans effet 3,Das ist ein wirksames Wochenrelikt 3,É um item de missão semanal sem efeito 3,นี่คือสิ่งสร้างที่ไม่มีผลประจำสัปดาห์ 3,Ini adalah Relik pengganti mingguan tanpa Efek 3,Đây là sáng tạo thay thế hàng tuần không hiệu ứng 3
RelicConfig_13936_BattleDesc,aJtB,z造物_RelicConfig_A.csv,200,RelicConfig,BattleDesc,,这是个没有效果的周替造物3,This is a weekly Relic with no Effect 3,Это создание без эффекта недельной замены 3,Es un objeto de misión semanal sin efecto 3,これは効果のない週替わりのつくりものです,이것은 3 주간 대체 창조로 효과가 없습니다.,C'est un objet de quête hebdomadaire sans effet 3,Das ist ein wirksames Wochenrelikt 3,É um item de missão semanal sem efeito 3,นี่คือสิ่งสร้างที่ไม่มีผลประจำสัปดาห์ 3,Ini adalah Relik pengganti mingguan tanpa Efek 3,Đây là sáng tạo thay thế hàng tuần không hiệu ứng 3
RelicConfig_13906_Name,aJrn,z造物_RelicConfig_A.csv,201,RelicConfig,Name,,日常挑战周替造物4,Daily Challenge Weekly Replacement Relic 4,Еженедельная смена повседневных вызовов создания 4,"Desafío diario, creación semanal 4",日常チャレンジ週替造物4,일상 도전 주간 대체 조물 4,Défi quotidien Création hebdomadaire 4,Wöchentliche Herausforderung 4,Desafio Diário Substituto 4,ภารกิจประจำวัน สิ่งสร้างรายสัปดาห์ 4,Tantangan Harian Mingguan Relik 4,Thử thách hàng ngày hàng tuần thay phiên vật phẩm sáng tạo 4
RelicConfig_13906_Desc,aJrm,z造物_RelicConfig_A.csv,201,RelicConfig,Desc,,这是个没有效果的周替造物4,This is a weekly Relic with no Effect 4,Это создание без эффекта 4 с недельной заменой,Es un objeto de misión semanal sin efecto 4,これは効果のない週替わりのアイテム4です,이것은 4번의 효과가 없는 주간 대체 창조입니다,C'est un objet de quête hebdomadaire sans effet 4,Das ist ein wirksames Wochenrelikt 4,É um item de missão semanal sem efeito 4,นี่คือสิ่งสร้างที่ไม่มีผลและเปลี่ยนสัปดาห์ละครั้ง4,Ini adalah Relik pengganti mingguan tanpa Efek 4,Đây là một tạo vật 4 không có hiệu ứng
RelicConfig_13906_BattleDesc,aJrl,z造物_RelicConfig_A.csv,201,RelicConfig,BattleDesc,,这是个没有效果的周替造物4,This is a weekly Relic with no Effect 4,Это создание без эффекта 4 с недельной заменой,Es un objeto de misión semanal sin efecto 4,これは効果のない週替わりのアイテム4です,이것은 4번의 효과가 없는 주간 대체 창조입니다,C'est un objet de quête hebdomadaire sans effet 4,Das ist ein wirksames Wochenrelikt 4,É um item de missão semanal sem efeito 4,นี่คือสิ่งสร้างที่ไม่มีผลและเปลี่ยนสัปดาห์ละครั้ง4,Ini adalah Relik pengganti mingguan tanpa Efek 4,Đây là một tạo vật 4 không có hiệu ứng
RelicConfig_13934_Name,aJtv,z造物_RelicConfig_A.csv,202,RelicConfig,Name,,日常挑战周替造物5,Daily Challenge Weekly Replacement Relic 5,Повседневная жизнь: вызов - создание 5,"Desafío diario, creación semanal 5",日常チャレンジ週替つくりものの5,일상 도전 주간 대체 조물주 5개,Défi quotidien Création hebdomadaire 5,Wöchentliche Herausforderung 5,Desafio Diário Substituto 5,ภารกิจประจำวันสัปดาห์: สร้างสิ่งสร้าง 5,Tantangan Harian Mingguan Relik 5,Thử thách hàng ngày tuần tự - sáng tạo 5
RelicConfig_13934_Desc,aJtu,z造物_RelicConfig_A.csv,202,RelicConfig,Desc,,这是个没有效果的周替造物5,This is a weekly Relic with no Effect 5,Это создание недельной замены без эффекта 5,Es un objeto de misión semanal sin efecto 5,これは効果のない週替わりのつくりもの 5です,이것은 효과가 없는 주간 대체 창조 5 입니다,C'est un objet de quête hebdomadaire sans effet 5,Das ist ein wirksames Wochenrelikt 5,É um item de missão semanal sem efeito 5,นี่คือสิ่งสร้างที่ไม่มีผลในรอบสัปดาห์ที่ 5,Ini adalah Relik penggantian mingguan tanpa Efek 5.,"Đây là một sáng tạo thay thế hàng tuần số 5, không có hiệu ứng"
RelicConfig_13934_BattleDesc,aJtt,z造物_RelicConfig_A.csv,202,RelicConfig,BattleDesc,,这是个没有效果的周替造物5,This is a weekly Relic with no Effect 5,Это создание недельной замены без эффекта 5,Es un objeto de misión semanal sin efecto 5,これは効果のない週替わりのつくりもの 5です,이것은 효과가 없는 주간 대체 창조 5 입니다,C'est un objet de quête hebdomadaire sans effet 5,Das ist ein wirksames Wochenrelikt 5,É um item de missão semanal sem efeito 5,นี่คือสิ่งสร้างที่ไม่มีผลในรอบสัปดาห์ที่ 5,Ini adalah Relik penggantian mingguan tanpa Efek 5.,"Đây là một sáng tạo thay thế hàng tuần số 5, không có hiệu ứng"
RelicConfig_13933_Name,aJtr,z造物_RelicConfig_A.csv,203,RelicConfig,Name,,日常挑战周替造物6,Daily Challenge - Weekly Relic 6,"Повседневная жизнь: еженедельные вызовы, создание 6","Desafío diario, creación semanal 6",日常チャレンジ週替造物6,일상 도전 주간 대체 창조 6,Défi quotidien Création hebdomadaire 6,Wöchentliche Herausforderung 6,Desafio Diário Substituto 6,ภารกิจประจำวันท้าทาย สิ่งสร้างประจำสัปดาห์ที่ 6,Tantangan Harian Mingguan Relik 6,Sáng tạo thay thế hàng tuần 6
RelicConfig_13933_Desc,aJtq,z造物_RelicConfig_A.csv,203,RelicConfig,Desc,,这是个没有效果的周替造物6,This is a weekly Relic with no Effect 6,Это недельная замена создания 6,Es un objeto de misión semanal sin efecto 6,これは効果のない週替わりのつくりものです6,6번 주간 대체 창조는 효과가 없습니다.,C'est un objet de quête hebdomadaire sans effet 6,Das ist ein wirksames Wochenrelikt 6,É um item de missão semanal sem efeito 6,นี่คือสิ่งสร้างที่ไม่มีผลในรอบการเปลี่ยนสัปดาห์ที่ 6,Ini adalah Relik pengganti mingguan tanpa Efek 6,Đây là một sáng tạo thay thế hàng tuần 6 không có hiệu ứng
RelicConfig_13933_BattleDesc,aJtp,z造物_RelicConfig_A.csv,203,RelicConfig,BattleDesc,,这是个没有效果的周替造物6,This is a weekly Relic with no Effect 6,Это недельная замена создания 6,Es un objeto de misión semanal sin efecto 6,これは効果のない週替わりのつくりものです6,6번 주간 대체 창조는 효과가 없습니다.,C'est un objet de quête hebdomadaire sans effet 6,Das ist ein wirksames Wochenrelikt 6,É um item de missão semanal sem efeito 6,นี่คือสิ่งสร้างที่ไม่มีผลในรอบการเปลี่ยนสัปดาห์ที่ 6,Ini adalah Relik pengganti mingguan tanpa Efek 6,Đây là một sáng tạo thay thế hàng tuần 6 không có hiệu ứng
RelicConfig_13753_Name,aJgf,z造物_RelicConfig_A.csv,205,RelicConfig,Name,,任务造物测试,Mission Relic Test,Тестирование задачи создания,Prueba de creación de misión,任務 つくりもの テスト,미션 제작 테스트,Test de création de mission,Aufgabenkreationstest,Teste de criação da missão,ภารกิจทดลองสิ่งสร้าง,Misi Uji Ciptaan,Kiểm tra nhiệm vụ sáng tạo
RelicConfig_13753_Desc,aJge,z造物_RelicConfig_A.csv,205,RelicConfig,Desc,,这是个没有效果的任务造物,This is a task relic with no effect.,Это предмет задания без эффекта,Es un objeto de misión sin efecto,これは効果のない任務のつくりものです,이 조물주는 태스크에 효과가 없습니다.,C'est un objet de quête sans effet,Das ist ein wirksames Auftragrelikt,É um item de missão sem efeito,นี่คือสิ่งสร้างที่ไม่ได้มีผลลัพธ์,Ini adalah Relik tanpa Efek.,Đây là một tạo vật nhiệm vụ không có hiệu ứng
RelicConfig_13753_BattleDesc,aJgd,z造物_RelicConfig_A.csv,205,RelicConfig,BattleDesc,,这是个没有效果的任务造物,This is a task relic with no effect,Это предмет задания без эффекта,Es un objeto de misión sin efecto,これは効果のない任務のつくりものです,이 조물주는 태스크에 효과가 없습니다.,C'est un objet de quête sans effet,Das ist ein wirksames Auftragrelikt,É um item de missão sem efeito,นี่คือสิ่งสร้างที่ไม่ได้มีผลลัพธ์,Ini adalah Relik tanpa Efek.,Đây là một tạo vật nhiệm vụ không có hiệu ứng
RelicConfig_13753_StoryDesc,aJgg,z造物_RelicConfig_A.csv,205,RelicConfig,StoryDesc,,需要补充内容的造物,A Relic that requires additional content,"Создание, которому нужно дополнить содержание",Requiere contenido adicional para la creación,必要なつくりもの,보완이 필요한 창조물,Nécessite une création avec contenu supplémentaire,Ergänze den Inhalt des Artefakts,Criação que precisa de conteúdo adicional,สิ่งสร้างที่ต้องเพิ่มเติม,Relik yang memerlukan konten tambahan,Cần bổ sung sáng tạo
RelicConfig_13838_Name,aJmv,z造物_RelicConfig_A.csv,206,RelicConfig,Name,,任务造物测试2,Mission Relic Test 2,Задача создания тест 2,Prueba de creación de misión 2,任務つくりものテスト2,미션 제작 테스트 2,Test de création de mission 2,Aufgabenkreationstest 2,Teste de criação da missão 2,ภารกิจทดสอบสิ่งสร้าง 2,Misi Uji Ciptaan 2,Nhiệm vụ tạo vật thử nghiệm 2
RelicConfig_13838_Desc,aJmu,z造物_RelicConfig_A.csv,206,RelicConfig,Desc,,这是个没有效果的任务造物2,This is a task Relic with no Effect 2,Это задача без эффекта создание 2,Es un objeto de misión sin efecto 2,これは効果のない任務のつくりもの2です,이는 효과가 없는 태스크 조물주2입니다,C'est un objet de quête sans effet 2,Das ist ein wirksames Auftragrelikt 2,É um item de missão sem efeito 2,สิ่งสร้างที่ไม่มีผล 2,Ini adalah Relik tanpa Efek 2,Đây là một Tạo Vật Nhiệm Vụ không mang lại hiệu ứng 2
RelicConfig_13838_BattleDesc,aJmt,z造物_RelicConfig_A.csv,206,RelicConfig,BattleDesc,,这是个没有效果的任务造物2,This is a task Relic with no Effect 2,Это задача без эффекта создание 2,Es un objeto de misión sin efecto 2,これは効果のない任務のつくりもの2です,이는 효과가 없는 태스크 조물주2입니다,C'est un objet de quête sans effet 2,Das ist ein wirksames Auftragrelikt 2,É um item de missão sem efeito 2,สิ่งสร้างที่ไม่มีผล 2,Ini adalah Relik tanpa Efek 2,Đây là một Tạo Vật Nhiệm Vụ không mang lại hiệu ứng 2
RelicConfig_13838_StoryDesc,aJmw,z造物_RelicConfig_A.csv,206,RelicConfig,StoryDesc,,需要补充内容的造物,A Relic that requires additional content,"Создание, которому нужно дополнить содержание",Requiere contenido adicional para la creación,必要なつくりもの,보완이 필요한 창조물,Nécessite une création avec contenu supplémentaire,Ergänze den Inhalt des Artefakts,Criação que precisa de conteúdo adicional,สิ่งสร้างที่ต้องเพิ่มเติม,Relik yang memerlukan konten tambahan,Cần bổ sung sáng tạo
,,,,,,,,,,,,,,,,,,
RelicConfig_13892_Name,aJqn,z造物_RelicConfig_A.csv,175,RelicConfig,Name,,<WhiteQuality:破旧的日记本>,<WhiteQuality:Tattered Diary>,<WhiteQuality:потрепанный дневник>,<WhiteQuality:Diario viejo>,<WhiteQuality:ぼろぼろの日記帳>,<WhiteQuality:낡은 일기장>,<WhiteQuality:Journal usé>,<WhiteQuality:Altes Tagebuch>,<WhiteQuality:Diário Velho>,<WhiteQuality:สมุดบันทึกเก่าและชำรุด>,<WhiteQuality:Buku Harian Usang>,<WhiteQuality:sổ tay cũ kỹ>
RelicConfig_13892_Desc,aJqm,z造物_RelicConfig_A.csv,175,RelicConfig,Desc,,获得一个任务。完成任务后，获得奖励。【任务事件占位】,Gain a quest. Complete the quest to receive rewards. [Event Placeholder],Получите задачу. После её завершения вы получите награду. 《Заполнитель события задачи》,"Obtener una misión. Al completarla, obtener recompensa. 【Evento de misión de marcador】",任務を獲得する。任務を完了すると、報酬を獲得する。【イベントプレースホルダー】,"태스크를 하나 획득합니다. 태스크를 완료한 후, 보상을 획득합니다. 【태스크 이벤트 플레이스홀더】",Obtenir une quête. Terminer la quête pour obtenir une récompense. 【Événement de quête en attente】,Erhalte eine Aufgabe. Nach Abschluss der Aufgabe erhältst du eine Belohnung. 【Ereignis-Platzhalter für die Aufgabe】,Obtenha uma missão. Complete a missão para ganhar recompensas. 【Espaço reservado para evento de missão】,ได้รับภารกิจหนึ่ง หลังจากเสร็จสิ้นภารกิจ จะได้รับรางวัล (เหตุการณ์ภารกิจตัวยึดตำแหน่ง),"Menerima sebuah misi. Setelah menyelesaikan misi, terima hadiah. [Acara Misi]",Nhận được một nhiệm vụ. Hoàn thành nhiệm vụ và nhận được phần thưởng. [Nhiệm vụ sự kiện]
RelicConfig_13892_BattleDesc,aJql,z造物_RelicConfig_A.csv,175,RelicConfig,BattleDesc,,获得一个任务。完成任务后，获得奖励。【任务事件占位】,"Obtain a task. Upon completing the task, receive a reward. [Task Event Placeholder]",Получите задачу. После её завершения вы получите награду. 《Заполнитель события задачи》,"Obtener una misión. Al completarla, obtener recompensa. 【Evento de misión de marcador】",任務を獲得する。任務を完了すると、報酬を獲得する。【イベントプレースホルダー】,"태스크를 하나 획득합니다. 태스크를 완료한 후, 보상을 획득합니다. 【태스크 이벤트 플레이스홀더】",Obtenir une quête. Terminer la quête pour obtenir une récompense. 【Événement de quête en attente】,Erhalte eine Aufgabe. Nach Abschluss der Aufgabe erhältst du eine Belohnung. 【Ereignis-Platzhalter für die Aufgabe】,Obtenha uma missão. Complete a missão para ganhar recompensas. 【Espaço reservado para evento de missão】,ได้รับภารกิจหนึ่ง หลังจากเสร็จสิ้นภารกิจ จะได้รับรางวัล (เหตุการณ์ภารกิจตัวยึดตำแหน่ง),"Menerima sebuah misi. Setelah menyelesaikan misi, terima hadiah. [Acara Misi]",Nhận được một nhiệm vụ. Hoàn thành nhiệm vụ và nhận được phần thưởng. [Nhiệm vụ sự kiện]
RelicConfig_13892_StoryDesc,aJqo,z造物_RelicConfig_A.csv,175,RelicConfig,StoryDesc,,一本破旧的日记本，内页中塞满了夹页，粗看至少包含艾尔沃斯地图、实验记录、布满三角融蚀痕的信笺。\n笔记前段的内容字迹工整端正，后续却逐步潦草凌乱。,"An old diary stuffed with inserts, including maps of Elworth, experiment logs, and letters marked with triangular D-Marks.\nThe handwriting at the beginning is neat and tidy, but gradually becomes messy and chaotic.","Потрепанный дневник, внутренние страницы которого заполнены вкладками, на первый взгляд содержат как минимум карту Элвортса, записи экспериментов, а также письма с треугольными следами растворения.\nПервая часть заметок написана аккуратным и четким почерком, однако последующие записи постепенно становятся небрежными и хаотичными.","Un viejo diario, cuyas páginas están llenas de insertos, que a simple vista contiene al menos un mapa de elworth, registros de experimentos y cartas llenas de d-marcas.\nEl contenido de las primeras notas está muy bien escrito, mientras que el resto se vuelve cada vez más desordenado",古びた日記帳に、中には挟み込みページが詰まっている。ざっと見ただけでも、エルワースの地図、実験記録、三角形の融食痕がついた手紙などが含まれている。\nノートの前半部分は字跡が整然としているが、後半は次第に乱雑になっている。,"낡은 일기장으로, 내부에는 여러 장의 삽입물이 들어차 있으며, 대략적으로 엘워스 지도, 실험 기록, 융화자국이 있는 편지 등이 포함되어 있습니다. \n노트의 앞부분은 글씨가 정갈하고 단정하지만, 뒷부분은 점점 어지럽고 무질서해집니다.","Un vieux carnet de notes, rempli de pages insérées, contient au moins une carte d'Elworth, des enregistrements d'expérimentation et du papier griffonné de marques de dissolution.\nLes premiers mots des notes sont soigneusement écrits, mais deviennent progressivement brouillons et désordonnés","Ein altes Tagebuch, vollgestopft mit Beilagen, enthält auf den ersten Blick Karten von Elworth, Experimentaufzeichnungen und Briefe mit Dreieckskorrosionsspuren.\nDie Schrift am Anfang ist ordentlich, wird aber zunehmend schlampig","Um caderno de notas velho, recheado de páginas grudadas, que ao olhar superficialmente contém pelo menos um mapa de Elworth, notas de experimentos e folhas cheias de marcas triangulares de dissolução.\nO conteúdo no início das anotações é escrito de maneira organizada, mas ao longo do tempo se torna gradualmente confuso e desordenado",สมุดบันทึกเก่าชำรุด ภายในหน้ากระดาษถูกแทรกไว้เต็มไปด้วยแผ่นกระดาษเพิ่มเติม เบื้องต้นพบว่ามีอย่างน้อยแผนที่เอลวอส บันทึกการทดลอง และจดหมายที่เต็มไปด้วยรอยละลายจากการหลอมกร่อน \nเนื้อหาในตอนต้นของบันทึกเขียนด้วยลายมือที่เรียบร้อยและชัดเจน แต่กลับค่อยๆ กลายเป็นลายมือที่ไม่เป็นระเบียบในตอนหลัง,"Sebuah buku harian tua yang halamannya penuh dengan sisipan, sekilas terlihat setidaknya berisi peta Elworth, catatan eksperimen, dan surat-surat dengan D-marka. \n Catatan di bagian awal tertulis rapi dan teratur, namun semakin ke belakang menjadi semakin berantakan.","Một cuốn nhật ký cũ kỹ, bên trong chứa đầy các trang chèn, nhìn qua có ít nhất bản đồ Elworth, ghi chép thí nghiệm, và những bức thư có dấu ăn mòn hình tam giác. \nNội dung phần đầu của ghi chép có chữ viết gọn gàng, sau đó dần trở nên lộn xộn."
,,,,,,,,,,,,,,,,,,
RelicConfig_13782_Name,aJin,z造物_RelicConfig_A.csv,8,RelicConfig,Name,,测试造物,Test Relic,,,,,,,,,,
RelicConfig_13782_Desc,aJim,z造物_RelicConfig_A.csv,8,RelicConfig,Desc,,免疫伤害,Immune to damage,,,,,,,,,,
RelicConfig_13782_BattleDesc,aJil,z造物_RelicConfig_A.csv,8,RelicConfig,BattleDesc,,免疫伤害,Immune to damage,,,,,,,,,,
